Date,HA_Open,HA_High,HA_Low,HA_Close,HA_50_MA,HA_100_MA,MACD_Line,Signal_Line,MACD_Hist
2022-09-26,378.77462143248147,378.77462143248147,356.4812925323997,362.4099115478941,452.62742767562196,429.0439066027785,-23.817872069725183,-18.00072590104677,-5.817146168678413
2022-09-27,370.5922664901878,373.1098234408571,356.5400040245387,366.8728961250007,451.85212885224405,428.192892666613,-24.59281011824021,-19.31914274448546,-5.273667373754748
2022-09-28,368.7325813075943,373.7558396881074,358.77154902096174,366.14134615380567,450.93731394260607,427.3610602058232,-24.39893228653591,-20.33510065289555,-4.063831633640358
2022-09-29,367.4369637307,367.4369637307,353.30411494799483,360.78904660272354,449.6523225187564,426.64057797636116,-25.000048519582208,-21.268090226232886,-3.7319582933493223
2022-09-30,364.1130051667118,369.49486487280217,353.1471702529599,358.54818856906263,448.0251289002292,426.11777745820456,-25.342569838385714,-22.08298614866345,-3.2595836897222625
2022-10-03,361.3305968678872,373.27045036285165,355.66750510213825,364.52781522672734,446.6531782615678,425.7238137661641,-24.25819723754944,-22.51802836644065,-1.7401688711087893
2022-10-04,362.9292060473073,389.9024902325313,362.9292060473073,384.76626314792065,445.9884714667603,425.6564693357338,-21.801485525809255,-22.37471979831437,0.5732342725051147
2022-10-05,373.84773459761396,396.3944783118649,373.5940235591894,385.0874152810794,445.38054467160623,425.7398443234423,-19.17218412206398,-21.734212663064294,2.5620285410003127
2022-10-06,379.4675749393467,402.8472448017352,379.4675749393467,391.4617274796528,444.53679944431843,425.5880624316745,-17.244955997457282,-20.836361329942893,3.5914053324856106
2022-10-07,385.4646512094997,385.4646512094997,350.793615325939,364.82939596381027,442.9517433439134,425.1068760587735,-18.100511609617797,-20.289191385877874,2.188679776260077
2022-10-10,375.147023586655,375.147023586655,332.6512834034954,344.61785196833193,440.8121240992662,424.29631082362664,-19.993022306820535,-20.229957570066407,0.2369352632458721
2022-10-11,359.88243777749346,359.88243777749346,317.1175780670849,325.79892176617005,438.34060887700406,423.4023019207849,-22.525405628367082,-20.689047181726544,-1.8363584466405385
2022-10-12,342.8406797718318,342.8406797718318,314.3618855910408,318.96365965624204,434.96369805468873,422.53618766715897,-24.64626416005592,-21.48049057739242,-3.165773582663501
2022-10-13,330.9021697140369,336.6524221532482,295.8567611443557,315.2052731470873,431.1600120214712,421.60435535979775,-25.324534224169554,-22.249299306747847,-3.0752349174217066
2022-10-14,323.0537214305621,331.7000408739221,302.63315277208676,317.3136980342796,427.1674197108353,420.7133406958076,-27.347849814870756,-23.26900940837243,-4.078840406498326
2022-10-17,320.1837097324209,320.1837097324209,307.85029748242675,311.3733269864218,423.0442234057552,419.9261095053982,-28.076151215166135,-24.23043776973117,-3.8457134454349635
2022-10-18,315.77851835942135,327.8656021174113,304.90826879749045,316.3109345449652,418.9733388882345,419.23333713765584,-28.37139585365952,-25.05862938651684,-3.31276646714268
2022-10-19,316.0447264521933,316.4997064041119,301.91722753186974,308.0439276709488,415.0538798829872,418.29514685890206,-28.33963017519386,-25.714829544252247,-2.624800630941614
2022-10-20,312.04432706157104,319.4515684385333,307.36977054783216,311.7361875876383,410.9829151184333,417.0816442678764,-27.787599105333413,-26.12938345646848,-1.6582156488649318
2022-10-21,311.8902573246047,327.62048432446034,307.7130007881054,317.7035159900316,407.0026194070277,415.8527913464706,-25.834475621069316,-26.07040188938865,0.23592626831933217
2022-10-24,314.79688665731817,329.0032321859658,314.79688665731817,323.57771033264004,403.2037668818221,414.6868567107017,-24.153782455580426,-25.687078002627004,1.5332955470465777
2022-10-25,319.18729849497913,338.0547498244294,319.18729849497913,331.7809480582279,399.4335252285694,413.5366241013229,-21.68791912052285,-24.887246226206173,3.1993271056833237
2022-10-26,325.48412327660355,340.4672242761102,322.6485602485941,329.25577787593136,395.61537255831985,412.3758658241341,-20.199584780384498,-23.94971393704184,3.7501291566573407
2022-10-27,327.36995057626746,337.49580318738685,317.4804299455875,327.82645461976483,391.97813012646816,411.09257677338616,-19.104499103180387,-22.98067097026955,3.8761718670891625
2022-10-28,327.59820259801614,341.967678202996,313.82261111771544,328.71644559898067,388.23639315563577,409.82111818203043,-16.673871126119025,-21.719311001439447,5.045439875320422
2022-10-31,328.1573240984984,337.9664938816385,326.6790331558829,333.0165880116432,384.8091434890828,408.6366933297932,-15.154510247399003,-20.40635085063136,5.251840603232356
2022-11-01,330.5869560550708,346.9689467367551,330.5869560550708,342.207824197484,381.93034393607394,407.6553987081591,-13.053724970342103,-18.935825674573508,5.882100704231405
2022-11-02,336.3973901262774,348.64588913293073,327.88523504111106,336.33120493583806,378.932201203862,406.8133027606915,-12.380862093912754,-17.624832958441356,5.2439708645286025
2022-11-03,336.36429753105773,336.36429753105773,321.85423083883234,326.80903813095574,375.7273199424662,406.17874317815046,-11.73918938385674,-16.447704243524434,4.7085148596676945
2022-11-04,331.5866678310067,346.3414299241967,331.5866678310067,340.3274953461266,372.6239286377856,405.6516247248224,-9.730527942583933,-15.104268983336334,5.373741040752401
2022-11-07,335.95708158856667,349.39125130759146,335.95708158856667,345.69659490373516,369.87416604361977,405.06141220216256,-7.950463368945918,-13.673507860458251,5.723044491512333
2022-11-08,340.82683824615094,356.7364244344433,340.82683824615094,350.46508379630967,367.7283693585491,404.7211470691208,-6.2156692069098085,-12.181940129748563,5.9662709228387545
2022-11-09,345.6459610212303,345.95891793886074,335.7305915237883,340.23919393381686,365.4562531726486,404.28934396085793,-5.748673980934711,-10.895286899985793,5.146612919051082
2022-11-10,342.94257747752357,381.3314975044446,342.94257747752357,368.61962907013844,363.8645950076308,403.9632608177488,-1.9510605097684106,-9.106441621942317,7.155381112173906
2022-11-11,355.78110327383104,394.756808307834,355.78110327383104,383.636065829328,363.16602949858907,403.8542086559978,1.555005438327612,-6.974152209888331,8.529157648215943
2022-11-14,369.7085845515795,388.5492050223869,369.7085845515795,382.2974741951915,362.43433093918344,403.75006264735464,3.8617642905701928,-4.806968909796626,8.66873320036682
2022-11-15,376.0030293733855,401.8077442987779,376.0030293733855,397.33100022324845,362.1282366489402,403.6786364497654,6.959637919647093,-2.4536475439078824,9.413285463554976
2022-11-16,386.667014798317,391.61863541968785,366.5038269645612,378.8013556466924,361.39987168164424,403.3494772161208,6.987926687311983,-0.5653326976639093,7.553259384975893
2022-11-17,382.7341852225047,382.7341852225047,354.21610436904894,363.00039771379215,360.2616285363248,402.9739169086588,6.982088023959477,0.944151446660768,6.0379365772987095
2022-11-18,372.86729146814844,376.8793023184518,364.94462797340594,372.14269682682306,358.9426348143777,402.879780721074,6.997300418940881,2.154781241116791,4.842519177824091
2022-11-21,372.5049941474857,372.5049941474857,361.02199371537847,363.53493257919814,357.467830776877,402.74510262773094,6.223065790509793,2.968438150995391,3.2546276395144016
2022-11-22,368.01996336334196,368.01996336334196,359.0409925739265,364.43954961627344,356.4180726826006,402.7596979109214,5.994588007044797,3.5736681222052726,2.4209198848395244
2022-11-23,366.2297564898077,375.05529910543817,363.64034542203194,367.7664971360525,355.39917928852765,402.909496665222,5.877914033407592,4.034517304445736,1.8433967289618556
2022-11-25,366.9981268129301,366.9981268129301,362.0124013669791,363.1892036045092,354.3761404504887,402.91843922601714,5.2180625714654525,4.27122635784968,0.9468362136157724
2022-11-28,365.09366520871964,365.09366520871964,346.28255944133645,352.69366204336234,353.30047291689976,402.69240262387706,3.5628343981224475,4.129547965904234,-0.566713567781786
2022-11-29,358.89366362604096,358.89366362604096,345.0272456003141,349.32747733568465,352.1618358042496,402.3943626717631,2.183153649735914,3.74026910267057,-1.557115452934656
2022-11-30,354.1105704808628,375.565218623664,344.09568719337574,361.0195030530783,351.31042966430175,402.18219302301475,3.1903142842651278,3.630278138989482,-0.43996385472435406
2022-12-01,357.5650367669706,377.526508447691,357.5650367669706,372.1622785720907,350.7168677433655,402.1021021397903,3.9516467422398023,3.6945518596395464,0.2570948826002559
2022-12-02,364.86365766953065,378.7033263684859,361.78685913201866,370.13721154541713,350.4536926899762,402.07198411869206,4.592280506566681,3.8740975890249736,0.7181829175417072
2022-12-05,367.5004346074739,376.18299051125297,364.4542489041785,369.9214442135197,350.575440847913,401.9529194980258,4.404294971598404,3.98013706553966,0.4241579060587437
2022-12-06,368.7109394104968,368.7109394104968,353.039324785347,361.12245462502,350.5496917094555,401.5885596925387,3.330650490843823,3.8502397506004926,-0.5195892597566698
2022-12-07,364.9166970177584,364.9166970177584,351.7056435155071,356.8296081941518,350.3488259508385,401.1004774015412,2.757398898877284,3.6316715802558512,-0.8742726813785673
2022-12-08,360.87315260595506,381.39033406099037,358.0897298685686,370.12739873346845,350.42854700243174,400.6829304725189,3.652123989056065,3.6357620620158944,0.0163619270401707
2022-12-09,365.50027566971175,383.9400740747286,365.50027566971175,376.50172520256865,350.7428005744286,400.19756154659257,4.370172479238079,3.7826441454603317,0.587528333777747
2022-12-12,371.0010004361402,385.626808982776,371.0010004361402,381.20645545598126,351.195965912167,399.61054740619807,5.425073802912323,4.11113007695073,1.3139437259615923
2022-12-13,376.10372794606076,408.09384405002754,376.10372794606076,397.2942615032447,351.85129483769737,399.2522365496326,6.853908509136545,4.659685763387894,2.194222745748651
2022-12-14,386.6989947246527,398.6304111117649,382.88093736569584,390.75078109025554,351.97098519654406,398.97972833165215,7.415713282939407,5.210891267298197,2.20482201564121
2022-12-15,388.7248879074541,388.7248879074541,365.7977515857842,371.3188837055713,351.6956145650339,398.53807961832007,6.043266917910842,5.377366397420726,0.6659005204901156
2022-12-16,380.0218858065127,380.0218858065127,353.7356017486095,361.7231209629831,351.10084243470055,397.8188209395095,4.408623731346211,5.183617864205823,-0.7749941328596126
2022-12-19,370.8725033847479,370.8725033847479,341.73229563591593,353.6424674406245,350.87710386423686,396.9144236040751,2.4502803287348343,4.636950357111625,-2.186670028376791
2022-12-20,362.2574854126862,362.2574854126862,345.50779287888315,349.60451755151587,350.9768371759004,395.89448063758334,0.7988537395202684,3.869331033593354,-3.070477294073086
2022-12-21,355.931001482101,362.39488874081957,352.656864258651,357.36406590536933,351.6081400586845,394.97437446784426,0.21013830193152216,3.137492487260988,-2.927354185329466
2022-12-22,356.64753369373517,356.64753369373517,332.88664744494946,344.36776875179703,352.1162222405955,393.53996014764215,-1.7711591871335486,2.155762152382081,-3.9269213395156295
2022-12-23,350.50765122276607,350.50765122276607,330.68993988028717,338.925078401451,352.5906183456828,391.87531518357696,-3.0678038321494796,1.1110489554757688,-4.178852787625249
2022-12-27,344.7163648121085,346.1452662131302,331.5529687555532,338.7093709504275,353.0185318040058,390.0929757574205,-4.700381672082301,-0.05123717003584515,-4.649144502046456
2022-12-28,341.71286788126804,341.7322385477715,330.1211717736701,334.66410082133154,353.484347280704,388.26428534322963,-6.082363416195733,-1.2574624192678228,-4.82490099692791
2022-12-29,338.1884843512998,349.7502223599469,338.1884843512998,344.6935677046237,354.05199994389716,386.51266941606576,-6.00678540412531,-2.2073270162393204,-3.7994583878859896
2022-12-30,341.44102602796175,348.0008111960182,337.9464685710423,343.3888866094368,354.7588991226669,384.9063895028271,-5.864222063295756,-2.9387060256506077,-2.9255160376451483
2023-01-03,342.4149563186993,354.8314923302084,333.4549170199115,344.70587755002254,355.4182929219146,383.2006040201739,-6.521467224028299,-3.6552582653261463,-2.866208958702153
2023-01-04,343.5604169343609,354.9003087097772,342.5362769365959,347.9541377599117,356.0233053573122,381.51296238217003,-5.79545646100928,-4.083297904462773,-1.7121585565465072
2023-01-05,345.7572773471363,351.29330227752587,340.38387139789137,344.72799042763677,356.44631095921216,379.8250389205171,-6.004993607859717,-4.467637045142162,-1.5373565627175552
2023-01-06,345.24263388738655,364.2567925870652,339.7646627350106,352.524255919489,356.8611771164373,378.1473511725034,-4.50210449009154,-4.474530534132038,-0.027573955959502072
2023-01-09,348.88344490343775,384.77834306403145,348.88344490343775,374.5667293997014,357.7673961469128,376.6913843526163,-2.018096548064989,-3.983243736918628,1.9651471888536394
2023-01-10,361.7250871515696,384.6997552148989,361.7250871515696,379.45880427237165,358.8000431399649,375.38908663321655,0.3203411604228563,-3.1225267574503315,3.442867917873188
2023-01-11,370.59194571197065,391.0684456125934,370.59194571197065,386.7833018887568,359.96138026576045,374.09888671069814,2.8700983867546483,-1.9240017286093356,4.7941001153639835
2023-01-12,378.6876238003637,397.58462296076215,378.6876238003637,390.498412355374,361.11101675263507,372.960080120859,5.013039139021885,-0.5365935550830915,5.549632694104976
2023-01-13,384.59301807786886,391.89402693199474,384.59301807786886,388.5352061578333,362.037564391842,371.98395416395806,6.542336243625414,0.8791924046586096,5.663143838966804
2023-01-17,386.5641121178511,396.84752054159867,386.5641121178511,392.46901390852895,363.1603205712958,371.04626088757897,7.918404356501753,2.2870347950272385,5.631369561474514
2023-01-18,389.51656301319,402.5478745929306,389.51656301319,395.697556884802,364.53809094637273,370.13270544441946,8.60599755100668,3.550827346223127,5.055170204783554
2023-01-19,392.60705994899604,392.60705994899604,372.591255585596,380.16396309721864,365.3348203013946,368.9793744695901,7.90510028928702,4.421681934835906,3.483418354451114
2023-01-20,386.3855115231073,391.10775704208885,376.69945148009487,385.6088165871162,366.1330647350623,368.003615389341,8.401926225548436,5.217730792978412,3.184195432570024
2023-01-23,385.99716405511174,422.22417518507956,385.99716405511174,408.15985942262427,367.2869602475885,367.5076648030688,11.104736538246982,6.395131942032126,4.709604596214856
2023-01-24,397.078511738868,427.33490486466894,397.078511738868,416.5655450287098,368.81348726948636,367.13487022106756,12.360359794332396,7.58817751249218,4.772182281840216
2023-01-25,406.82202838378885,418.8825523125702,395.2356426520367,408.0763235907025,369.6026211598977,366.7336080837642,13.639166580178824,8.79837532602951,4.840791254149314
2023-01-26,407.44917598724567,428.92709036274476,407.44917598724567,422.96375136011795,370.38917487051344,366.7776021845513,15.118357492811128,10.062371759385833,5.055985733425295
2023-01-27,415.2064636736818,425.3495911281504,414.88244717010195,419.8211743536124,371.1396488736819,366.78698990643267,15.502065157593393,11.150310439027345,4.351754718566047
2023-01-30,417.5138190136471,417.5138190136471,399.1767888012937,405.05166926873585,371.2940622545916,366.7111494517659,14.25790434617619,11.771829220457114,2.4860751257190756
2023-01-31,411.2827441411915,419.4624205539339,398.7345198621489,409.55548299075696,371.90914480147285,366.6545082415585,14.60559311849795,12.338582000065282,2.2670111184326682
2023-02-01,410.4191135659742,456.7412716635459,410.4191135659742,436.24923715481435,373.3741215902934,366.8178750633091,17.158500058135928,13.302565611679412,3.8559344464565157
2023-02-02,423.3341753603943,471.3559141112181,423.3341753603943,461.0288252116666,375.1518441579903,367.0472394861839,20.232434681210407,14.688539425585612,5.543895255624795
2023-02-03,442.1815002860304,465.18375531768555,442.1815002860304,452.9892780369877,376.94093106714604,367.2043809220115,21.02563244319498,15.955958029107485,5.069674414087494
2023-02-06,447.58538916150906,455.2473051775347,437.3696079098547,443.43612501208656,378.52086257506227,367.46946762883147,20.888448015576103,16.94245602640121,3.9459919891748925
2023-02-07,445.5107570867978,462.9527259049746,441.7530538869129,452.04820718487804,380.2064967760388,367.8028380322832,21.949465176674835,17.943857856455935,4.0056073202189
2023-02-08,448.77948213583795,463.34581565669464,448.77948213583795,455.0114060778676,382.0429408255059,368.20954063799735,22.168388156781134,18.788763916520978,3.3796242402601564
2023-02-09,451.8954441068528,520.851324056625,451.8954441068528,496.2657910802722,384.91438340624416,369.10742816157193,25.805910952442446,20.192193323705272,5.613717628737174
2023-02-10,474.08061759356247,500.0447357732986,474.08061759356247,491.00514589846006,387.74793677749966,369.9548862908747,26.91834440985491,21.5374235409352,5.380920868919709
2023-02-13,482.5428817460113,494.73746704533045,477.7148271516672,487.3908069170337,390.27536285477873,370.7928962595402,28.220133447049363,22.873965522158034,5.346167924891329
2023-02-14,484.96684433152245,513.8830581421054,482.7174921414122,498.3101055523813,392.7983193943846,371.757593568875,30.419083715464524,24.382989160819335,6.036094554645189
2023-02-15,491.63847494195187,521.5392745413851,491.63847494195187,513.7576995936735,395.6707291553497,373.0622109226629,32.54242363902881,26.014876056461233,6.527547582567578
2023-02-16,502.69808726781264,515.8584638638068,501.7351882415688,507.8901639226433,398.43010354953213,374.5027721987226,32.52426195603107,27.316753236375202,5.207508719655866
2023-02-17,505.29412559522797,505.29412559522797,489.9511130713861,497.9955752641807,401.16756596231534,375.8586288358854,31.255010787761705,28.104404746652506,3.1506060411091994
2023-02-21,501.6448504297043,501.6448504297043,471.8177929778499,480.4691672551935,403.6403571435362,376.9945915471874,28.32301813237052,28.14812742379611,0.17489070857440936
2023-02-22,491.0570088424489,491.0570088424489,466.5891686730397,474.66312905259184,405.7310717499187,378.0798093761752,25.765043180702435,27.67151057517738,-1.9064673944749444
2023-02-23,482.8600689475204,497.4697320791157,469.59662990963074,486.93132330439215,407.9396637119551,379.34123214319186,24.42303941006412,27.02181634215473,-2.5987769320906082
2023-02-24,484.8956961259563,484.8956961259563,471.64096192868726,476.144781847791,409.8384302397914,380.5171980759792,22.1650038970339,26.050453853130563,-3.8854499560966644
2023-02-27,480.52023898687366,483.5922002815155,476.6632233535934,479.83286700035336,411.4892023497336,381.6702485937154,20.394184735176168,24.919200029539684,-4.5250152943635165
2023-02-28,480.17655299361354,485.4398867838829,473.066018454656,477.358548020697,413.2213576883424,382.5961714424432,18.619922285661346,23.65934448076402,-5.039422195102674
2023-03-01,478.7675505071553,485.4103784777359,474.39282224638714,479.01459155576003,415.37527184534616,383.5354432051901,17.193256613737844,22.366126907358787,-5.172870293620942
2023-03-02,478.89107103145767,487.08121332553,464.3778111506074,476.8818821893087,417.6784470698726,384.38964475228664,16.44484837638157,21.181871201163347,-4.737022824781775
2023-03-03,477.88647661038317,499.6221244884396,477.88647661038317,491.8503799744985,420.4426053205501,385.65985459239346,16.634648282372325,20.272426617405145,-3.63777833503282
2023-03-06,484.86842829244085,507.03267538175317,484.86842829244085,495.4942270816746,423.3603995111533,387.16861834352693,15.902272687427114,19.39839583140954,-3.4961231439824267
2023-03-07,490.1813276870577,494.6588369671642,481.9705149805997,487.10825000531895,425.9552831931523,388.7817116259184,14.801498806260895,18.47901642637981,-3.677517620118916
2023-03-08,488.64478884618836,498.52136243557857,485.3317576547245,491.71033603255984,428.90213453876754,390.50917838968155,14.708866945152977,17.724986530134444,-3.0161195849814675
2023-03-09,490.1775624393741,507.8189547038744,483.4840494062569,493.0101512258123,431.98383599525476,392.28722717046884,13.520003232392185,16.883989870585992,-3.3639866381938077
2023-03-10,491.59385683259325,491.59385683259325,467.5523434089919,479.05883352265664,434.79082524669934,393.90467852535255,11.35879925115188,15.778951746699171,-4.420152495547292
2023-03-13,485.32634517762494,485.852652906118,455.9254681863702,470.2968964949485,437.5034811601717,395.4939142204378,10.112359648203835,14.645633327000105,-4.53327367879627
2023-03-14,477.8116208362867,494.8554025143809,475.7688115280529,486.3145988281981,440.3359017826432,397.1939508632702,9.602312343880214,13.636969130376128,-4.034656786495914
2023-03-15,482.0631098322424,482.0631098322424,457.92062731632967,471.43699788709205,442.89686400819636,398.8278815654316,7.751807043015333,12.45993671290397,-4.708129669888637
2023-03-16,476.7500538596672,492.38851861482044,463.2181002212517,478.6927778178019,445.5766020135519,400.4974474677332,7.888321801707775,11.545613730664732,-3.6572919289569565
2023-03-17,477.7214158387346,495.1698955850401,475.808113905532,485.7617367342126,448.3327539930379,402.17802967517514,7.148010191876438,10.666093022907074,-3.518082831030636
2023-03-20,481.74157628647356,489.51869296711334,473.989943597548,482.7002947153593,451.09220007879236,403.76925551900223,6.959307923596043,9.924736003044869,-2.9654280794488255
2023-03-21,482.2209355009164,496.94882014338697,482.2209355009164,490.860182682394,453.8589186140505,405.3600478652439,7.053600781048999,9.350508958645696,-2.2969081775966966
2023-03-22,486.5405590916552,501.94161364462246,480.3291694650522,488.7028863196669,456.1416417524498,406.95451894968124,6.370482291075007,8.754503625131559,-2.384021334056552
2023-03-23,487.62172270566106,508.93939757593756,487.62172270566106,497.7596873635778,458.507659414274,408.6538512771194,7.384824927512966,8.48056788560784,-1.095742958094874
2023-03-24,492.69070503461944,497.55819448851526,470.8743387976333,485.5873125908109,460.483739628315,410.22255994703767,6.127477459113095,8.009949800308892,-1.8824723411957969
2023-03-27,489.13900881271513,489.13900881271513,467.1592727590504,476.8057471420302,462.2098863240481,411.6604515383416,4.87105518410101,7.382170877067316,-2.511115692966306
2023-03-28,482.9723779773727,482.9723779773727,454.67728905688455,468.0781998301599,463.8007461974947,412.9191552946683,3.220413171665939,6.549819335987041,-3.329406164321102
2023-03-29,475.5252889037663,487.1205308792278,471.2773000378836,479.5330743976406,465.5420274072769,414.35117398928634,3.134720568910211,5.866799582571676,-2.7320790136614646
2023-03-30,477.52918165070344,496.9192906579394,477.52918165070344,490.5350780883502,467.4387778313478,415.98843438886036,3.6509326822185244,5.423626202501046,-1.7726935202825214
2023-03-31,484.0321298695268,495.1958058400727,484.0321298695268,489.9687801423912,469.6348741722513,417.484847236823,4.229811626978062,5.184863287396449,-0.9550516604183867
2023-04-03,487.000455005959,493.21629798634166,475.19378989655996,485.71184360105656,471.63693471253004,418.8849997237962,4.040429455559888,4.955976521029137,-0.9155470654692488
2023-04-04,486.3561493035078,489.1981542553276,471.45137008815334,480.6079013414717,473.085895550907,420.1864278992478,3.063524759375582,4.577486168698426,-1.5139614093228442
2023-04-05,483.48202532248973,483.48202532248973,459.5250506699742,467.2806362267504,474.10019737486783,421.4568423221772,1.5019642907928414,3.9623817931173098,-2.4604175023244683
2023-04-06,475.3813307746201,475.3813307746201,453.5569121527274,462.4869128443998,475.1884091599418,422.39551515991974,0.2841822320321512,3.226741880900278,-2.942559648868127
2023-04-10,468.93412180951,481.6641545968195,459.2394228360391,470.7004700223888,476.1431435331872,423.26615920185037,0.5170657813515618,2.684806660990535,-2.1677408796389734
2023-04-11,469.8172959159494,487.1300176873138,469.8172959159494,481.01417971955027,477.3670036405059,424.25332625709393,0.36995465646270986,2.22183626008497,-1.8518816036222603
2023-04-12,475.4157378177498,485.8694260610612,458.3038131089146,472.05708318565746,478.70711191884436,425.000587086718,-1.2225665080715657,1.532955706453663,-2.7555222145252287
2023-04-13,473.73641050170363,473.73641050170363,456.11749034022876,463.86322487792927,479.7932667565879,425.85120577903035,-1.596078926596249,0.9071487798436806,-2.5032277064399295
2023-04-14,468.79981768981645,478.6111250358758,463.8976569613188,470.41234449291073,480.47652890334984,426.9253252468216,-1.8367499245629801,0.35836903896234845,-2.1951189635253288
2023-04-17,469.6060810913636,475.3218342903622,463.70073745255746,469.4423400552169,480.64479920022075,427.8983216791055,-1.6044904631369832,-0.03420286145751788,-1.5702876016794654
2023-04-18,469.52421057329025,482.5701964618037,464.7544962847237,474.1498359466286,481.0680103584137,429.0044707127798,-1.9337485057981212,-0.41411199032563856,-1.5196365154724827
2023-04-19,471.83702325995944,471.83702325995944,454.8175266021953,459.7072397332313,481.3934326528365,429.9571476139494,-3.121851709628743,-0.9556599341862595,-2.166191775442483
2023-04-20,465.77213149659536,466.4878170015142,447.500158320608,455.36654039517504,481.45979931704244,430.8331480465406,-3.7877244187301926,-1.5220728310950462,-2.2656515876351464
2023-04-21,460.5693359458852,460.5693359458852,450.3857462895837,455.1671190762321,481.4629135770098,431.75292720125793,-4.534937628376326,-2.1246457905513023,-2.410291837825024
2023-04-24,457.86822751105865,467.7877953585191,457.2500557265407,462.3736629623462,480.7850710146512,432.8497272104477,-4.288556294104012,-2.5574278912618444,-1.7311284028421676
2023-04-25,460.1209452367024,463.3166411740023,443.45246298016707,452.4538812870843,480.0140457224237,433.88099124996165,-5.783667123342639,-3.2026757376780033,-2.5809913856646354
2023-04-26,456.28741326189333,456.28741326189333,442.162355284061,448.5588680371756,479.2374069448266,434.75638489980264,-6.636166007602981,-3.889373791662999,-2.7467922159399816
2023-04-27,452.4231406495345,452.4231406495345,426.8481214444288,439.93412825877385,478.0698873989544,435.4341033966695,-7.655050945282653,-4.64250922238693,-3.0125417228957234
2023-04-28,446.1786344541542,456.9053403084323,441.3744695944718,449.0906600894879,476.7765466088707,436.2236378821102,-7.3164892042156,-5.1773052187526645,-2.1391839854629353
2023-05-01,447.63464727182105,466.6355447492541,447.63464727182105,460.1159126098587,475.821061582615,437.12558256607355,-6.200299965141539,-5.38190416803044,-0.8183957971110996
2023-05-02,453.87527994083985,474.8588892694255,453.87527994083985,464.1832518381636,475.1448151140947,438.15619053820507,-5.538747541317662,-5.413272842687885,-0.12547469862977678
2023-05-03,459.02926588950174,469.3241214571646,450.88796921367657,459.8893874787175,474.7332195185651,439.1867883310507,-5.116012143909472,-5.353820702932203,0.23780855902273057
2023-05-04,459.4593266841096,459.4593266841096,447.8546710953385,452.5646482132079,474.2912499017774,440.01116082584804,-5.290586327459835,-5.341173827837729,0.050587500377894834
2023-05-05,456.0119874486587,456.0119874486587,377.3797519661245,398.4823404950136,472.5222702455899,440.23096697877247,-9.111356778210222,-6.095210417912228,-3.016146360297994
2023-05-08,427.24716397183613,427.24716397183613,399.9226261213985,407.30644719923305,471.14550355261866,440.49196689620504,-11.423572550022186,-7.16088284433422,-4.262689705687966
2023-05-09,417.2768055855346,417.2768055855346,391.9750791431594,399.449990181183,469.5378460162353,440.5135241829844,-14.459365953293457,-8.620579466126069,-5.838786487167388
2023-05-10,408.3633978833588,412.59754450216144,401.1143394903541,406.1247000967916,468.1131690577572,440.66726337304976,-15.526046557305676,-10.00167288436199,-5.524373672943685
2023-05-11,407.2440489900752,409.6922502605336,390.32049049163123,400.1910273398417,466.5366977734388,440.95598480939253,-17.54946373699073,-11.51123105488774,-6.038232682102992
2023-05-12,403.71753816495846,403.71753816495846,387.1395213855018,393.10762508523396,464.8612126313573,441.269829850615,-18.88919772618624,-12.98682438914744,-5.902373337038799
2023-05-15,398.4125816250962,407.0725846178172,390.88185944183937,399.4400966932537,463.0130069657324,441.72780614314127,-18.673207523726205,-14.124101016063193,-4.549106507663012
2023-05-16,398.926339159175,408.155958818549,395.96366865988597,400.99865218647733,461.12309546782853,442.2417474894909,-19.078376143434582,-15.114956041537472,-3.9634201018971105
2023-05-17,399.96249567282615,414.4391802367713,393.4227588817924,404.2264161985934,459.46545879169395,442.7103709924232,-18.14373510562507,-15.720711854354992,-2.4230232512700773
2023-05-18,402.0944559357098,425.4397778224654,402.0944559357098,418.380969486732,457.9988714607774,443.4505029997725,-15.96655570124534,-15.769880623733062,-0.1966750775122783
2023-05-19,410.23771271122087,428.4829290739661,410.23771271122087,424.89566550673453,456.6365817463959,444.3102088708253,-14.035624245845497,-15.42302934815555,1.387405102310053
2023-05-22,417.5666891089777,443.6198862478617,417.5666891089777,432.29671651668787,455.70133940627653,445.24608232648797,-11.07598301501065,-14.55362008152657,3.4776370665159213
2023-05-23,424.9317028128328,436.9623977165651,415.65050735308637,426.2818376170318,454.8210382287182,446.16225969444497,-10.571444650759588,-13.757184995373175,3.1857403446135866
2023-05-24,425.6067702149323,425.6067702149323,400.493880878984,406.62695516063695,453.2272853553669,446.7815935690051,-10.681821905304048,-13.14211237735935,2.460290472055302
2023-05-25,416.11686268778465,487.49438482070485,416.11686268778465,463.96662612207115,453.07787792006644,447.9873709641314,-4.943718001156299,-11.502433502118741,6.5587155009624425
2023-05-26,440.0417444049279,523.9333749904654,440.0417444049279,501.95672360072695,453.54315683572503,449.5598794246385,2.1694231728909585,-8.7680621671168,10.93748534000776
2023-05-30,470.9992340028274,545.245256061414,470.9992340028274,522.2739174352957,454.2734004497467,451.30307722139224,7.250225643776389,-5.564404604938163,12.814630248714552
2023-05-31,496.63657571906157,506.1373446913065,480.98462574814675,491.70210060775105,454.45343656759445,452.7728183231934,9.179513341772179,-2.615621015596095,11.795134357368273
2023-06-01,494.16933816340634,496.7321471251196,480.26566941805,489.05287914682356,454.4172904968831,454.1381045554668,11.323369217027334,0.1721770309285908,11.151192186098744
