Date,HA_Open,HA_High,HA_Low,HA_Close,HA_50_MA,HA_100_MA,MACD_Line,Signal_Line,MACD_Hist,Current_Holding,Buy_Signal,Sell_Signal,Cash,Holdings,Total_Value
2021-02-11,123.1497316932826,129.25128550007545,123.1497316932826,127.14630063706797,108.20323485623967,94.858511827999,4.624093521996997,4.392678128053928,0.2314153939430685,0,False,False,90045.06964447019,22659.550631563998,112704.62027603418
2021-02-12,125.14801616517528,129.78972221217924,125.14801616517528,128.5620082233715,108.91466271832527,95.40431141870904,4.834587012590674,4.481059904961278,0.3535271076293966,0,True,False,90045.06964447019,23027.23497439225,113072.30461886244
2021-02-16,126.8550121942734,132.00844538246952,126.8550121942734,130.72735328707313,109.66602348010348,95.96834379903729,5.091779245295243,4.603203773028071,0.488575472267172,0,False,False,90045.06964447019,23341.322243746305,113386.39188821649
2021-02-17,128.79118274067326,129.63194523406804,126.34566467117256,127.92846480327444,110.37028101431127,96.51862348348428,4.955331845958753,4.673629387614207,0.2817024583445455,0,True,False,90045.06964447019,23697.57762428388,113742.64726875407
2021-02-18,128.35982377197385,128.35982377197385,123.8391549044822,125.03670794295276,110.97736875800554,97.05170293821033,4.670507110703994,4.673004932232165,-0.0024978215281707,0,False,False,90045.06964447019,23618.20757404319,113663.27721851338
2021-02-19,126.6982658574633,128.0630401178966,125.99286948624577,126.82836383595796,111.54957083880436,97.59578895430576,4.544458439571343,4.647295633700001,-0.1028371941286572,0,True,False,90045.06964447019,23312.480917773246,113357.55056224344
2021-02-22,126.76331484671064,126.76331484671064,123.63490144006973,124.30794591432355,112.06498585131902,98.0995101700294,4.165084423619604,4.550853391683922,-0.3857689680643181,0,True,False,90045.06964447019,23324.44993179476,113369.51957626495
2021-02-23,125.53563038051708,125.53563038051708,116.39392727969754,119.5966694453098,112.51312247552714,98.55417748521693,3.4893630717033233,4.338555327687803,-0.8491922559844793,0,False,False,90045.06964447019,23098.555990015142,113143.62563448533
2021-02-24,122.56614991291345,122.89223068632924,118.5290789604093,121.1167970997239,113.0193946649172,99.01616516629583,3.1571612325347616,4.102276508657194,-0.9451152761224328,0,True,False,90045.06964447019,22552.171583976073,112597.24122844626
2021-02-25,121.84147350631866,122.11245195823722,116.70958182169124,119.47136057179888,113.48425322177278,99.45021251282768,2.3943670943627637,3.760694625798308,-1.3663275314355443,0,False,False,90045.06964447019,22418.831125162633,112463.90076963282
2021-02-26,120.65641703905877,120.65641703905877,114.02669075287056,116.41017547524048,113.8908925864457,99.86478734281226,1.7650054263112764,3.361556785900902,-1.5965513595896257,0,True,False,90045.06964447019,22200.780735186814,112245.850379657
2021-03-01,118.53329625714964,120.96131913367176,118.12062645964386,119.82411530703048,114.3388174364788,100.29512841314852,1.4880372203776917,2.98685287279626,-1.4988156524185683,0,True,False,90045.06964447019,21810.126511315535,111855.19615578573
2021-03-02,119.17870578209003,119.30890716449358,116.96951293945312,118.11831994756358,114.7576642584974,100.7041593682544,1.0222909054527918,2.5939404793275664,-1.5716495738747749,0,False,False,90045.06964447019,21928.881863904568,111973.95150837475
2021-03-03,118.6485128648268,118.6485128648268,113.91527503381452,116.0597167560069,115.13878915545064,101.07094931618744,0.4154268755561077,2.1582377585732746,-1.742810883017167,0,True,False,90045.06964447019,21831.32636712813,111876.39601159832
2021-03-04,117.35411481041686,117.35411481041686,105.35609752097378,110.04880273857312,115.4077263062136,101.35784743303438,-0.605368982681469,1.605516410322326,-2.210885393003795,0,False,False,90045.06964447019,21593.1571251167,111638.2267695869
2021-03-05,113.701458774495,113.701458774495,107.11063853412632,111.02355045219636,115.6941627279246,101.65098034891226,-1.0124132843325526,1.0819304713913505,-2.0943437557239033,0,True,False,90045.06964447019,20921.068414507077,110966.13805897726
2021-03-08,112.36250461334568,112.36250461334568,105.5510380305312,108.88606343159668,115.93566744060516,101.90790105185552,-1.828542144070127,0.499835948299055,-2.328378092369182,0,True,False,90045.06964447019,20674.700848855606,110719.77049332579
2021-03-09,110.6242840224712,110.6242840224712,107.06421422441902,108.42421494822425,116.16904949948476,102.15964867047096,-2.2656877319551683,-0.0532687877517896,-2.2124189442033786,0,False,False,90045.06964447019,20354.868260134703,110399.93790460489
2021-03-10,109.52424948534772,109.57071833147978,105.28184102135856,107.47037588968048,116.36088895306716,102.41068632446984,-2.7711988152393587,-0.5968547932493036,-2.174344021990055,0,True,False,90045.06964447019,20152.461905303982,110197.53154977417
2021-03-11,108.4973126875141,112.14219135943452,108.4973126875141,110.63133303483724,116.5874945870188,102.7032246392163,-2.635804484881916,-1.0046447315758262,-1.63115975330609,0,False,False,90045.06964447019,19963.505534502594,110008.57517897278
2021-03-12,109.56432286117568,110.47119307088477,108.87446544958684,109.9095542369504,116.81331083255988,102.99279775065112,-2.668533626233824,-1.3374225105074258,-1.3311111157263982,0,True,False,90045.06964447019,20159.835406456325,110204.90505092652
2021-03-15,109.73693854906304,110.5733046787022,108.3453129182245,109.90258689389115,116.99828004040512,103.27645421527131,-2.606003265077206,-1.5911386614213818,-1.014864603655824,0,True,False,90045.06964447019,20191.5966930276,110236.6663374978
2021-03-16,109.8197627214771,112.55994708134264,109.63570786436055,111.03284469392274,117.1914189714736,103.57143637703751,-2.5073182292268967,-1.7743745749824849,-0.7329436542444119,0,False,False,90045.06964447019,20206.836340751786,110251.90598522198
2021-03-17,110.42630370769992,111.37196363741316,107.52352055801848,109.8204743320392,117.30967032916956,103.855958678707,-2.4119844616922848,-1.9018965523244449,-0.5100879093678399,0,True,False,90045.06964447019,20318.439882216786,110363.50952668698
2021-03-18,110.12338901986956,110.26310584699536,106.32147396445188,108.30859680938336,117.37716824593775,104.12214974058354,-2.6264669328326846,-2.0468106284260927,-0.5796563044065919,0,False,False,90045.06964447019,20262.703579656,110307.7732241262
2021-03-19,109.21599291462644,109.21599291462644,105.49216391764124,106.25393192548106,117.37451598744389,104.37017468702814,-2.8292468642403037,-2.203297875588935,-0.6259489886513685,0,True,False,90045.06964447019,20095.742696291265,110140.81234076145
2021-03-22,107.73496242005376,110.26310036937646,106.96443164448478,108.3458653652701,117.30740853906244,104.6505589397614,-2.691994402046504,-2.3010371808804493,-0.3909572211660546,0,True,False,90045.06964447019,19823.233085289892,109868.30272976008
2021-03-23,108.04041389266192,108.79081619846174,106.80602699332408,107.7098968820587,117.1970864300892,104.92601621968016,-2.724006517474095,-2.3856310481991785,-0.3383754692749163,0,False,False,90045.06964447019,19879.436156249794,109924.50580071998
2021-03-24,107.87515538736032,107.87515538736032,101.42939693008036,103.6587953800554,117.02027030922152,105.18088385911646,-3.1588424974276705,-2.540273338044877,-0.6185691593827936,0,False,True,109894.09823574449,0.0,109894.09823574449
2021-03-25,105.76697538370786,105.76697538370786,100.53481326919096,102.28897729152035,116.76824890570028,105.42145234087587,-3.3527730274853837,-2.7027732759329783,-0.6499997515524054,0,False,True,109894.09823574449,0.0,109894.09823574449
2021-03-26,104.0279763376141,108.7442018468752,103.61915363952114,106.33543004253184,116.63712116453864,105.70780096478715,-3.0123256316344396,-2.7646837470732706,-0.2476418845611689,0,True,False,99907.41250733353,9986.685728410954,109894.09823574449
2021-03-29,105.18170319007297,108.80015376479386,104.72806604569676,107.18110282080998,116.4310486815116,105.99199847340262,-2.872566068531256,-2.786260211364868,-0.0863058571663883,0,True,False,99907.41250733353,10097.443506247004,110004.85601358053
2021-03-30,106.18140300544148,108.1758099872887,106.18140300544148,107.33017926928682,116.23153184125223,106.26063114041534,-2.6797861488916084,-2.764965398870216,0.0851792499786077,0,False,False,99907.41250733353,10193.414688522382,110100.8271958559
2021-03-31,106.75579113736414,110.29106246591483,106.75579113736414,109.02144690277694,115.97797414729976,106.52717931792436,-2.2595974109765393,-2.6638918012914807,0.4042943903149414,0,True,False,99907.41250733353,10248.555949186957,110155.9684565205
2021-04-01,107.88861902007054,116.366555834321,107.88861902007054,115.11092084290738,115.81055790830314,106.84265101786772,-1.419984002878465,-2.4151102416088777,0.9951262387304128,0,False,False,99907.41250733353,10357.30742592677,110264.7199332603
2021-04-05,111.49976993148896,118.71478188158494,111.49976993148896,116.86277433039189,115.66383644718216,107.17520226299617,-0.7682840358584286,-2.085745000458788,1.3174609646003592,0,True,False,99907.41250733353,10703.97791342294,110611.39042075648
2021-04-06,114.1812721309404,115.55590218996902,113.25428768668787,114.61242636451932,115.54595618528596,107.4832161048308,-0.4020638589261125,-1.749008772152253,1.3469449132261404,0,False,False,99907.41250733353,10961.402124570279,110868.8146319038
2021-04-07,114.39684924772986,114.39684924772986,111.67016452586428,112.93279346800176,115.38227555734416,107.80006341309276,-0.3001097103709327,-1.4592289597959889,1.1591192494250562,0,True,False,99907.41250733353,10982.097527782067,110889.5100351156
2021-04-08,113.6648213578658,115.37885396637851,113.10519311951626,114.15117052498556,115.29216416803922,108.10746303464288,0.0463317664275564,-1.15811681455128,1.2044485809788363,0,False,False,99907.41250733353,10911.822850355118,110819.23535768865
2021-04-09,113.90799594142568,115.02473637380092,113.40335214517404,114.30955738775562,115.28867720228124,108.41309536697452,0.2704001402733951,-0.872413423586345,1.14281356385974,0,True,False,99907.41250733353,10935.167610376866,110842.5801177104
2021-04-12,114.10877666459064,114.1115382241845,111.11105402423992,112.93976600823136,115.21973291935736,108.68790474056466,0.3016361459392129,-0.6376035096812335,0.9392396556204464,0,True,False,99907.41250733353,10954.4425598007,110861.85506713422
2021-04-13,113.524271336411,114.5215684883372,112.14540619776264,113.43132877607,115.21195641239092,108.91052309191348,0.3501763833516378,-0.4400475310746592,0.790223914426297,0,False,False,99907.41250733353,10898.330048295456,110805.74255562898
2021-04-14,113.4778000562405,114.083590886275,112.28516431862636,113.16108050335086,115.14771723773347,109.146662577459,0.3522509238362232,-0.2815878400924827,0.633838763928706,0,True,False,99907.41250733353,10893.868805399088,110801.28131273262
2021-04-15,113.31944027979569,113.68291655737218,108.61377439656654,111.4954506056939,114.9843467102541,109.35886592792248,0.1647719528059781,-0.1923158815127905,0.3570878343187686,0,False,False,99907.41250733353,10878.666266860386,110786.07877419391
2021-04-16,112.4074454427448,112.4074454427448,109.81583533734404,110.9992563212548,114.82920121373908,109.57710817322028,0.0524326184521015,-0.1433661815198121,0.1957987999719137,0,True,False,99907.41250733353,10791.114762503501,110698.52726983704
2021-04-19,111.7033508819998,111.7033508819998,107.34648248137388,108.90263563614776,114.64084961403633,109.77755019376752,-0.2918886652107346,-0.1730706782579966,-0.1188179869527379,0,False,True,110630.93419200552,0.0,110630.93419200552
2021-04-20,110.30299325907376,110.30299325907376,106.74079262444988,107.70290164726636,114.4176884022241,109.9507880593912,-0.5917808642757763,-0.2568127154615526,-0.3349681488142236,0,False,True,110630.93419200552,0.0,110630.93419200552
2021-04-21,109.00294745317008,109.4803759282712,106.01397760074347,107.89627075190106,114.14710368344066,110.12903350166118,-0.6378757691420134,-0.3330253261976447,-0.3048504429443686,0,False,True,110630.93419200552,0.0,110630.93419200552
2021-04-22,108.44960910253556,109.48968103216208,106.61033879023702,108.26199964601336,113.83918135408234,110.31537337705495,-0.821336385461251,-0.430687538050366,-0.3906488474108849,0,False,True,110630.93419200552,0.0,110630.93419200552
2021-04-23,108.35580437427446,110.62651931305066,108.02672073664036,109.4594053213405,113.53896121447224,110.4980182569295,-0.708924591092071,-0.486334948658707,-0.2225896424333639,0,False,True,110630.93419200552,0.0,110630.93419200552
2021-04-26,108.90760484780748,113.25427437457428,108.90760484780748,112.39233318141498,113.2438818653592,110.72355836079944,-0.3986924274928753,-0.4688064444255407,0.0701140169326653,0,True,False,100720.34215085504,9910.592041150481,110630.93419200552
2021-04-27,110.64996901461124,113.35678444575704,110.64996901461124,112.8233113636576,112.92910792816492,110.92188532324512,-0.1696723072378461,-0.4089796169880018,0.2393073097501556,0,False,False,100720.34215085504,10069.147180329623,110789.48933118465
2021-04-28,111.73664018913442,112.21062492934962,110.63584186285978,111.54204185668414,112.54540169955712,111.10571258983032,-0.1079845968059771,-0.3487806129515969,0.2407960161456197,0,True,False,100720.34215085504,10168.034257211231,110888.37640806627
2021-04-29,111.63934102290928,112.5926778288157,109.59219322601037,111.41391525886247,112.2151107086689,111.29269586149007,-0.1000504565812576,-0.299034581677529,0.1989841250962714,0,False,False,100720.34215085504,10159.180033084744,110879.52218393979
2021-04-30,111.52662814088588,111.52662814088588,108.6976407372228,109.39185098315802,111.902213569473,111.43979116373926,-0.2681218066930029,-0.2928520266806238,0.0247302199876209,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-03,110.45923956202196,110.45923956202196,107.8403660283785,108.71861239086267,111.54001854057113,111.54479468968772,-0.4562124469152735,-0.3255241107275538,-0.1306883361877197,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-04,109.58892597644233,109.58892597644233,105.98601248805684,107.14147965745669,111.19668921543376,111.6308375333764,-0.6414926364797537,-0.3887178158779938,-0.2527748206017599,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-05,108.3652028169495,108.54853456017428,107.02033871769426,107.79375512301267,110.9606309289878,111.73687670225748,-0.7778584886274587,-0.4665459504278868,-0.3113125381995718,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-06,108.0794789699811,109.62014965338405,106.6569389158817,108.18513671035042,110.70199772120036,111.86069619305876,-0.755411418719433,-0.5243190440861961,-0.2310923746332368,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-07,108.13230784016577,111.27880070022933,108.13230784016577,109.65276503540592,110.50562581047248,111.99493951612264,-0.741852630749861,-0.5678257614189292,-0.1740268693309318,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-10,108.89253643778584,108.89253643778584,104.57895502614402,105.97203372093784,110.29686297538645,112.09387778091606,-1.0587655892117738,-0.666013726977498,-0.3927518622342757,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-11,107.43228507936183,107.43228507936183,101.6902943677754,103.59588273882969,109.97229832402245,112.1555578802506,-1.2548524643215728,-0.7837814744463131,-0.4710709898752597,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-12,105.51408390909576,105.51408390909576,100.69322470935644,101.5015849271802,109.63996362361476,112.19881394105607,-1.739091398246586,-0.9748434592063676,-0.7642479390402184,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-13,103.50783441813796,103.83348598881496,100.54413771827,101.9046043257015,109.35686137500863,112.24782526522966,-2.0585217310180752,-1.1915791135687093,-0.866942617449366,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-14,102.70621937191972,105.13806016369804,102.70621937191972,103.93134214314718,109.23451216310012,112.32111923465688,-2.0095492825956143,-1.3551731473740902,-0.654376135221524,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-17,103.31878075753346,103.31878075753346,100.51619433952192,101.74853414592036,109.0490118369746,112.37158728244962,-2.146007618468346,-1.5133400415929414,-0.6326675768754044,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-18,102.53365745172692,105.74373661413124,102.53365745172692,104.37860629096762,108.95886269416202,112.4472650673836,-2.151157511565401,-1.6409035355874335,-0.5102539759779676,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-19,103.45613187134728,104.8212420188174,100.6373397903532,102.8248040477774,108.8468744761531,112.50796198781894,-2.01471508904703,-1.7156658462793528,-0.2990492427676772,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-20,103.14046795956232,105.96738690602326,103.14046795956232,105.1776617443433,108.80102019324634,112.58095457315676,-1.8194429579820337,-1.736421268619889,-0.0830216893621447,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-21,104.15906485195282,106.2282908593986,104.07577250379512,105.18930384190296,108.69217960938768,112.63983709820324,-1.7520154337660614,-1.7395401016491236,-0.0124753321169377,0,False,True,110869.26531167566,0.0,110869.26531167566
2021-05-24,104.67418434692787,106.73149588749396,104.4764756102808,105.42460800490576,108.60248068474677,112.70789575865334,-1.546906176215316,-1.7010133165623622,0.1541071403470462,0,True,False,100925.21779871751,9944.047512958148,110869.26531167566
2021-05-25,105.04939617591684,107.10422907841814,105.04939617591684,106.61734662654628,108.53677587939988,112.76752795990252,-1.3202623283529815,-1.6248631189204863,0.3046007905675045,0,False,False,100925.21779871751,9979.6926367121,110904.91043542961
2021-05-26,105.83337140123156,108.09194946289062,105.83337140123156,107.16012231234846,108.4593214317684,112.82537020162098,-0.9997935482910804,-1.4998492047946053,0.5000556565035248,0,True,False,100925.21779871751,10054.170283116999,110979.3880818345
2021-05-27,106.49674685679,108.58582280584577,106.49674685679,107.9288846989582,108.42148963910677,112.86557998413817,-0.754416899571936,-1.3507627437500715,0.5963458441781355,0,False,False,100925.21779871751,10117.19095139505,111042.40875011256
2021-05-28,107.2128157778741,109.8064954118692,107.2128157778741,108.89563717822124,108.43323044648352,112.90519934621064,-0.4353833565977396,-1.1676868663196052,0.7323035097218655,0,True,False,100925.21779871751,10185.217498898039,111110.43529761555
2021-06-01,108.05422647804768,111.85652623853731,108.05422647804768,110.81520916711015,108.5244559913161,112.94948598938,-0.0949821495827336,-0.9531459229722308,0.8581637733894972,0,False,False,100925.21779871751,10265.151515414529,111190.36931413204
2021-06-02,109.43471782257892,111.30674148029556,109.43471782257892,110.70571436652074,108.57165297134112,112.93953075520176,0.2055026066664709,-0.7214162170444905,0.9269188237109616,0,True,False,100925.21779871751,10396.298193144998,111321.51599186251
2021-06-03,110.07021609454983,110.19788969325064,108.52059784341095,109.3941876447557,108.60533878659506,112.90121260834214,0.2802538577873434,-0.5210822020781237,0.8013360598654672,0,False,False,100925.21779871751,10456.670528982235,111381.88832769974
2021-06-04,109.73220186965276,111.67947343245622,109.73220186965276,110.80355903960734,108.7482340597861,112.8842521845038,0.5355825260569702,-0.3097492564511049,0.8453317825080752,0,True,False,100925.21779871751,10424.559177617011,111349.77697633451
2021-06-07,110.26788045463005,110.65447363438228,109.55491731726534,110.11401396056608,108.904734793167,112.83649184943364,0.6336328808134652,-0.1210728289981909,0.7547057098116562,0,True,False,100925.21779871751,10475.448643189855,111400.66644190736
2021-06-08,110.19094720759806,110.19094720759806,107.21603072282136,108.60678482039908,108.95016188872437,112.79364152663148,0.5322642524514691,0.009594587291741,0.522669665159728,0,False,False,100925.21779871751,10468.139984721816,111393.35778343932
2021-06-09,109.39886601399856,109.62947448751278,108.06400446450756,108.73258936123148,108.98119161953278,112.70612015052218,0.536723129363466,0.115020295706086,0.4217028336573799,0,True,False,100925.21779871751,10392.892271329863,111318.11007004738
2021-06-10,109.06572768761502,110.74766014996632,108.6790026499288,109.66674075135832,109.02792284917422,112.62972734521324,0.6166102767174237,0.2153382919083536,0.4012719848090701,0,False,False,100925.21779871751,10361.244130323426,111286.46192904093
2021-06-11,109.36623421948669,110.34697703547366,109.17287986387691,109.9835667678782,109.04716524647624,112.512569696888,0.6729167490215531,0.3068539833309935,0.3660627656905595,0,True,False,100925.21779871751,10389.792250851235,111315.01004956875
2021-06-14,109.67490049368244,112.75107288559546,109.67490049368244,111.58628907479388,108.97667261111395,112.39361525970855,0.9130357779312704,0.4280903422510488,0.4849454356802214,0,True,False,100925.21779871751,10419.115546899831,111344.33334561734
2021-06-15,110.63059478423816,113.68289386870032,110.63059478423816,112.06850174465316,108.8807871593992,112.27231180329066,0.9762836905485984,0.5377290119105588,0.4385546786380395,0,False,True,111435.12430322013,0.0,111435.12430322013
2021-06-16,111.34954826444566,111.72608285235988,109.4896961474918,110.64749172942255,108.80148846669726,112.17372232599162,0.9084157384823895,0.611866357224925,0.2965493812574646,0,False,True,111435.12430322013,0.0,111435.12430322013
2021-06-17,110.9985199969341,112.47269412482106,109.9938782869484,110.99242234691016,108.76268104427544,112.0724783008098,0.9606243106237428,0.6816179479046885,0.2790063627190543,0,False,True,111435.12430322013,0.0,111435.12430322013
2021-06-18,110.99547117192212,110.99547117192212,107.76762310677856,109.06783261188308,108.66101428601338,111.97658922702632,0.7420998394940739,0.6937143262225657,0.0483855132715081,0,False,True,111435.12430322013,0.0,111435.12430322013
2021-06-21,110.0316518919026,110.0316518919026,105.71907896768543,107.08944415139166,108.5166120212861,111.90264461178369,0.4393118870682997,0.6428338383917125,-0.2035219513234127,0,False,True,111435.12430322013,0.0,111435.12430322013
2021-06-22,108.56054802164714,108.56054802164714,104.77431928187774,106.24523650416432,108.38272143120476,111.80122717528108,0.2112554790584511,0.5565181665250603,-0.3452626874666091,0,False,True,111435.12430322013,0.0,111435.12430322013
2021-06-23,107.40289226290572,109.83487106600948,107.40289226290572,108.85269994847955,108.29114885465296,111.75155263352195,0.1585186190051501,0.4769182570210782,-0.3183996380159281,0,False,True,111435.12430322013,0.0,111435.12430322013
2021-06-24,108.12779610569264,110.06869633206936,108.12779610569264,109.41859255412372,108.21629909566842,111.68200816670094,0.2041882402478734,0.4223722536664373,-0.2181840134185639,0,False,True,111435.12430322013,0.0,111435.12430322013
2021-06-25,108.7731943299082,110.31192899353891,108.7731943299082,109.54489805756504,108.17728804470582,111.58081737747996,0.1846650526196072,0.3748308134570713,-0.1901657608374641,0,False,True,111435.12430322013,0.0,111435.12430322013
2021-06-28,109.1590461937366,112.20141016843408,109.1590461937366,110.8520960365844,108.17434483901243,111.50177302637576,0.3970889789805341,0.3792824465617639,0.0178065324187701,0,True,False,101501.6510995901,9933.47320363003,111435.12430322013
2021-06-29,110.0055711151605,112.51946257320444,110.0055711151605,111.8600044975057,108.2334922162396,111.43717091513794,0.6052576598569743,0.424477489220806,0.1807801706361683,0,False,False,101501.6510995901,10010.506971479606,111512.15807106972
2021-06-30,110.9327878063331,112.95910485613248,110.9327878063331,112.26924685533136,108.32481912040087,111.37125376131247,0.7562321430857821,0.4908284199938013,0.2654037230919808,0,True,False,101501.6510995901,10094.883690376311,111596.53478996642
2021-07-01,111.60101733083222,112.44463351186592,110.40545759273964,111.49052338351814,108.39670417303324,111.27190392823694,0.7360617979478832,0.5398750955846177,0.1961867023632655,0,False,False,101501.6510995901,10155.692577105732,111657.34367669583
2021-07-02,111.54577035717516,111.54577035717516,110.76090637985284,111.13740388074147,108.4542122577278,111.14669680590508,0.7484336670628267,0.5815868098802595,0.1668468571825672,0,True,False,101501.6510995901,10150.665102502939,111652.31620209305
2021-07-06,111.34158711895832,113.14618710418206,110.58318848227712,112.03306038220428,108.50568535894509,111.02232328670868,0.8346639696928122,0.6322022418427701,0.2024617278500421,0,False,False,101501.6510995901,10132.084427825206,111633.73552741531
2021-07-07,111.6873237505813,113.23037946476045,110.5738349063962,111.8155818854084,108.49415033302492,110.86901609919208,0.7583973621505748,0.657441265904331,0.1009560962462438,0,True,False,101501.6510995901,10163.546461302898,111665.19756089301
2021-07-08,111.75145281799485,111.75145281799485,107.9266430236294,109.30168641608503,108.42371783407349,110.6764128811192,0.6616463528154668,0.6582822832865582,0.0033640695289085,0,False,True,111671.03330602763,0.0,111671.03330602763
2021-07-09,110.52656961703994,112.98715630403676,110.02193504496408,111.5396218060061,108.42366943305991,110.48453556630854,0.7790276519499173,0.6824313570192301,0.0965962949306872,0,True,False,101723.64204049404,9947.391265533595,111671.03330602765
2021-07-12,111.03309571152302,114.8018588716682,111.03309571152302,113.66768104867916,108.46874474885624,110.34192772876256,1.0165781016246171,0.7492607059403076,0.2673173956843095,0,True,False,101723.64204049404,9992.978614037072,111716.62065453111
2021-07-13,112.3503883801011,117.37419940739224,112.3503883801011,115.68579739945652,108.59462367718224,110.2484186233276,1.285873443544304,0.8565832534611069,0.4292901900831971,0,False,False,101723.64204049404,10111.534954209099,111835.17699470314
2021-07-14,114.0180928897788,117.65480659115316,114.0180928897788,116.78254563915657,108.75590234214808,110.1479604413596,1.518768400224502,0.989020282813786,0.5297481174107161,0,True,False,101723.64204049404,10261.628360080093,111985.27040057414
2021-07-15,115.4003192644677,115.4003192644677,109.32039799549348,111.13039798055776,108.83568070861013,110.01618496202194,1.1720434164555371,1.025624909542136,0.1464185069134009,0,False,False,101723.64204049404,10386.028733802093,112109.67077429613
2021-07-16,113.26535862251274,113.26535862251274,107.73020331781692,109.59399133900384,108.87168543292997,109.91615818095887,0.7534675971915448,0.971193447072018,-0.2177258498804731,0,True,False,101723.64204049404,10193.882276026146,111917.5243165202
2021-07-19,111.42967498075828,111.42967498075828,105.91552797331416,107.15025603512802,108.8509878194255,109.77649277031291,0.3878356305370118,0.8545218837650168,-0.4666862532280049,0,False,True,111752.31278876228,0.0,111752.31278876228
2021-07-20,109.28996550794317,109.3204001372946,107.0380176870357,108.40838133141229,108.82610014534562,109.66586297790909,0.1753030289227695,0.7186781127965673,-0.5433750838737978,0,False,True,111752.31278876228,0.0,111752.31278876228
2021-07-21,108.84917341967773,110.25579833984376,108.441116801078,109.41861340995608,108.89503173912598,109.5959473572562,0.1164807797935054,0.598238646195955,-0.4817578664024495,0,True,False,101847.03800757161,9905.274781190674,111752.31278876228
2021-07-22,109.1338934148169,110.4615818358224,108.70302923272676,109.6641528250919,109.01639714085124,109.49434773243684,-0.0286835508545237,0.4728542067858592,-0.501537757640383,0,False,False,101847.03800757161,9931.184300748337,111778.22230831995
2021-07-23,109.3990231199544,110.0499979977076,107.87986660409324,109.3063536656242,109.1724925156201,109.40622806961744,-0.1249277504243338,0.3532978153438206,-0.4782255657681544,0,True,False,101847.03800757161,9955.31110391585,111802.34911148746
2021-07-26,109.35268839278928,109.35268839278928,107.44957193816413,108.1347518181742,109.29709546546955,109.3269784202391,-0.2839754734008721,0.2258431575948821,-0.5098186309957542,0,True,False,101847.03800757161,9951.094643743823,111798.13265131543
2021-07-27,108.74372010548174,108.74372010548174,104.8117513661514,106.7082764548403,109.35263415170344,109.29357315740177,-0.56279437948713,0.0681156501784797,-0.6309100296656096,0,False,False,101847.03800757161,9895.67852959884,111742.71653717045
2021-07-28,107.72599828016102,108.0482443453845,106.52353512016448,107.19702722015968,109.46160401318822,109.2553079250814,-0.6606614130617174,-0.0776397624695597,-0.5830216505921577,0,True,False,101847.03800757161,9803.065843494653,111650.10385106626
2021-07-29,107.46151275016037,109.54488872689168,107.46151275016037,108.71004281858674,109.5482327437406,109.25354771895132,-0.6492201209017736,-0.1919558341560025,-0.4572642867457711,0,False,False,101847.03800757161,9778.997660264593,111626.0356678362
2021-07-30,108.08577778437356,109.83486732053352,107.74892549904584,108.68198642315748,109.66537639124822,109.25612543370065,-0.5962940023413665,-0.2728234677930753,-0.3234705345482911,0,True,False,101847.03800757161,9835.805778377995,111682.8437859496
2021-08-02,108.3838821037655,110.73283476648544,108.3838821037655,109.76937407990268,109.75721063795936,109.27911541560287,-0.5316174045899515,-0.3245822551524506,-0.2070351494375009,0,True,False,101847.03800757161,9862.93327144266,111709.97127901427
2021-08-03,109.0766280918341,110.9760560560501,109.0766280918341,110.19031849283144,109.85723093097796,109.2747052701828,-0.3592257868460109,-0.3315109614911627,-0.0277148253548482,0,False,False,101847.03800757161,9925.973156356902,111773.01116392852
2021-08-04,109.63347329233277,111.8272602003209,109.63347329233277,111.07893609202924,109.97031749272044,109.2863990887336,-0.1954447451525993,-0.3042977182234501,0.1088529730708507,0,True,False,101847.03800757161,9976.646069602282,111823.6840771739
2021-08-05,110.356204692181,111.53728246721371,110.356204692181,111.25900171021156,110.06315059439372,109.2999632368968,-0.0290815104576154,-0.2492544766702831,0.2201729662126677,0,False,False,101847.03800757161,10042.414626988471,111889.45263456008
2021-08-06,110.80760320119629,110.9386433828399,109.862929969597,110.52472890370774,110.13044272622092,109.29488207899465,0.0262275702018399,-0.1941580672958585,0.2203856374976985,0,True,False,101847.03800757161,10083.491891308862,111930.52989888047
2021-08-09,110.666166052452,111.11635427301468,109.74131281192768,110.55277396605636,110.18292051156288,109.30220507533484,0.070006947722959,-0.141325064292095,0.211332012015054,0,True,False,101847.03800757161,10070.621110773132,111917.65911834475
