Date,Open,High,Low,Close,Volume,Ticker,HA_Close,HA_Open,HA_High,HA_Low,HA_50_MA,HA_100_MA,MACD_Line,Signal_Line,MACD_Hist,Current_Holding,Buy_Signal,Sell_Signal,Cash,Holdings,Total_Value,Peak,Drawdown
2022-01-18,418.1643932521513,420.3201228717882,405.6884172965233,406.12738037109375,363700,MPWR,412.5750784478891,429.9393050490006,429.9393050490006,405.6884172965233,,,-16.186412142969857,-10.376292594179658,-5.810119548790199,0,False,False,90117.10223388672,8934.802368164062,99051.90460205078,100109.01306152344,-1.055957328060956
2022-01-19,409.9901473778182,417.44257713175216,401.1038390373267,403.8058166503906,547200,MPWR,408.0855950493219,421.2571917484449,421.2571917484449,401.1038390373267,,,-17.966253493369493,-11.894284774017626,-6.071968719351867,0,True,False,90117.10223388672,8883.727966308594,99000.83020019531,100109.01306152344,-1.1069761127772533
2022-01-20,408.8683688453103,414.6137362063874,394.12934916865606,394.2366638183594,454800,MPWR,402.96202950967825,414.6713933988834,414.6713933988834,394.12934916865606,,,-19.9193236833504,-13.499292555884182,-6.420031127466217,0,False,False,90117.10223388672,8673.206604003906,98790.30883789062,100109.01306152344,-1.3172682292076776
2022-01-21,389.652123142254,409.21959123952774,386.5697064737084,387.6719665527344,610500,MPWR,393.2783468520561,408.8167114542808,409.21959123952774,386.5697064737084,,,-21.74618559488556,-15.148671163684458,-6.597514431201102,0,True,False,90117.10223388672,8528.783264160156,98645.88549804688,100109.01306152344,-1.4615343001907095
2022-01-24,381.6729089658109,392.5491372900259,363.7441879672561,392.1492004394531,752600,MPWR,382.5288586656365,401.04752915316845,401.04752915316845,363.7441879672561,,,-22.572509624698966,-16.63343885588736,-5.939070768811607,0,True,False,90117.10223388672,8627.282409667969,98744.38464355469,100109.01306152344,-1.3631424146895725
2022-01-25,380.20005113754263,385.53574860644346,363.3248261870274,365.6658935546875,583900,MPWR,373.6816298714252,391.7881939094025,391.7881939094025,363.3248261870274,,,-25.075306383882207,-18.32181236148633,-6.753494022395877,0,False,False,90117.10223388672,8044.649658203125,98161.75189208984,100109.01306152344,-1.945140711992512
2022-01-26,376.3762268968598,385.05769915078326,361.5103945326869,368.9237976074219,742000,MPWR,372.967029546938,382.73491189041385,385.05769915078326,361.5103945326869,,,-26.490538776370272,-19.95555764446312,-6.534981131907152,0,True,False,90117.10223388672,8116.323547363281,98233.42578125,100109.01306152344,-1.8735448716498366
2022-01-27,374.7667515326706,377.88816409023747,350.83903767131943,352.25341796875,495000,MPWR,363.93684281574434,377.8509707186759,377.88816409023747,350.83903767131943,,,-28.627283456460138,-21.689902806862523,-6.9373806495976105,0,False,False,90117.10223388672,7749.5751953125,97866.67742919922,100109.01306152344,-2.239893855457509
2022-01-28,353.9410264596522,361.9396757287593,342.5868066350065,361.78363037109375,623100,MPWR,355.06278479862794,370.8939067672101,370.8939067672101,342.5868066350065,,,-29.214889456269987,-23.194900136744018,-6.019989319525969,0,True,False,90117.10223388672,7959.2398681640625,98076.34210205078,100109.01306152344,-2.0304574955937773
2022-01-31,366.582803431669,394.2562352481811,366.582803431669,393.0369262695313,538000,MPWR,380.11469209526257,362.97834578291906,394.2562352481811,362.97834578291906,,,-26.849190900618623,-23.92575828951894,-2.9234326110996847,0,True,False,90117.10223388672,8646.81237792969,98763.9146118164,100109.01306152344,-1.3436337134603271
2022-02-01,396.57772819189546,399.30896787255426,381.76068594569153,396.3631286621094,385800,MPWR,393.5026276680627,371.5465189390908,399.30896787255426,371.5465189390908,,,-24.424411603186172,-24.02548895225239,-0.398922650933784,0,False,False,90117.10223388672,8719.988830566406,98837.09106445312,100109.01306152344,-1.2705369458478575
2022-02-02,400.9087501590301,406.45904642955566,398.69449600247066,404.32281494140625,498600,MPWR,402.5962768831157,382.52457330357674,406.45904642955566,382.52457330357674,,,-21.611354141570818,-23.542661990116073,1.9313078485452593,0,True,False,90117.10223388672,8895.101928710938,99012.20416259766,100109.01306152344,-1.0956145359776162
2022-02-03,388.94978742389696,400.2552163306304,382.0728969173679,383.5068054199219,502500,MPWR,388.69617652295426,392.5604250933462,400.2552163306304,382.0728969173679,,,-20.821644876872995,-22.99845856746746,2.1768136905944644,0,False,False,90117.10223388672,8437.149719238281,98554.251953125,100109.01306152344,-1.5530680613572092
2022-02-04,381.0681471848124,394.23668232731575,377.42971898070977,390.2958679199219,289700,MPWR,385.75760410319,390.62830080815024,394.23668232731575,377.42971898070977,,,-19.42406545436762,-22.283579944847492,2.859514490479871,0,True,False,90117.10223388672,8586.509094238281,98703.611328125,100109.01306152344,-1.403871330281448
2022-02-07,391.2810970546288,400.411267553454,383.06781943611435,387.2037353515625,317200,MPWR,390.4909798489399,388.19295245567014,400.411267553454,383.06781943611435,,,-18.35440479598475,-21.497744915074943,3.143340119090194,0,True,False,90117.10223388672,8518.482177734375,98635.5844116211,100109.01306152344,-1.4718241693151315
2022-02-08,387.3500569103369,396.8899285434694,383.34095377172093,395.641357421875,420900,MPWR,390.8055741618506,389.341966152305,396.8899285434694,383.34095377172093,,,-16.634097906503314,-20.525015513360614,3.890917606857304,0,False,False,90117.10223388672,8704.10986328125,98821.21209716797,100109.01306152344,-1.286398621834412
2022-02-09,400.8599543865019,414.17479991074094,397.8457969767384,412.4287414550781,363800,MPWR,406.3273231822649,390.0737701570778,414.17479991074094,390.0737701570778,,,-13.757552210881954,-19.17152285286489,5.413970641982932,0,True,False,90117.10223388672,9073.432312011719,99190.53454589844,100109.01306152344,-0.9174783443929626
2022-02-10,400.9867790167032,415.9598978898922,394.8999986651673,397.2898559570313,534900,MPWR,402.2841328821985,398.2005466696713,415.9598978898922,394.8999986651673,,,-12.554727478135304,-17.84816377791897,5.293436299783664,0,False,False,90117.10223388672,8740.37683105469,98857.4790649414,100109.01306152344,-1.2501711467406866
2022-02-11,429.8599664716355,455.7093113496073,410.19495185265293,413.8724060058594,1541200,MPWR,427.4091589199388,400.2423397759349,455.7093113496073,400.2423397759349,,,-10.146445105528244,-16.307820043440824,6.16137493791258,0,True,False,90117.10223388672,9105.192932128906,99222.29516601562,100109.01306152344,-0.8857523097973878
2022-02-14,410.3608240277299,428.3870963241517,400.7819268014142,422.68072509765625,747200,MPWR,415.552643062738,413.8257493479368,428.3870963241517,400.7819268014142,,,-7.441327249518679,-14.534521484656397,7.093194235137716,0,True,False,90117.10223388672,9298.975952148438,99416.07818603516,100109.01306152344,-0.6921803085426765
2022-02-15,430.8257167441902,470.60444672082326,430.8257167441902,467.50250244140625,978300,MPWR,449.9395956626525,414.68919620533745,470.60444672082326,414.68919620533745,,,-1.6616050699582845,-11.959938201716774,10.29833313175849,0,False,False,90117.10223388672,10285.055053710938,100402.15728759766,100402.15728759766,0.0
2022-02-16,460.1964661998314,477.286289958391,451.6515394364089,475.5987854003906,507300,MPWR,466.1832702487555,432.314395933995,477.286289958391,432.314395933995,,,3.531460293319526,-8.861658502709515,12.39311879602904,0,True,False,90117.10223388672,10463.173278808594,100580.27551269531,100580.27551269531,0.0
2022-02-17,464.3811487243306,478.7494667143917,449.2421893543538,450.53955078125,457000,MPWR,460.7280888935815,449.2488330913752,478.7494667143917,449.2421893543538,,,5.560829422641973,-5.9771609176392175,11.53799034028119,0,False,False,90117.10223388672,9911.8701171875,100028.97235107422,100580.27551269531,-0.5481225407376299
2022-02-18,451.89529575136464,455.2898618384814,437.54647951734694,446.12066650390625,525900,MPWR,447.7130759027748,454.9884609924784,455.2898618384814,437.54647951734694,,,6.73491612665191,-3.434745508780992,10.169661635432902,0,True,False,90117.10223388672,9814.654663085938,99931.75689697266,100580.27551269531,-0.6447771319146961
2022-02-22,440.541170295655,453.2610085768512,433.508205171325,439.0584716796875,284900,MPWR,441.59221393087967,451.3507684476266,453.2610085768512,433.508205171325,,,7.014667477130558,-1.344862911598682,8.35953038872924,0,False,False,90117.10223388672,9659.286376953125,99776.38861083984,100580.27551269531,-0.7992490553021021
2022-02-23,443.9845272235823,448.2374624978606,418.6131373915254,420.8176574707031,438500,MPWR,432.9131961459179,446.47149118925313,448.2374624978606,418.6131373915254,,,5.698798968929793,0.0638694645070129,5.6349295044227805,0,True,False,90117.10223388672,9257.988464355469,99375.09069824219,100580.27551269531,-1.1982317689127882
2022-02-24,405.4348089773724,444.44292532871697,402.3036026463413,443.9649658203125,549700,MPWR,424.0365756931858,439.69234366758553,444.44292532871697,402.3036026463413,,,6.449413208696569,1.3409782133449242,5.1084349953516455,0,False,False,90117.10223388672,9767.229248046875,99884.3314819336,100580.27551269531,-0.6919289365775064
2022-02-25,442.1213767816415,451.3783597889581,434.0251781488822,450.11029052734375,351300,MPWR,444.4088013117064,431.86445968038566,451.3783597889581,431.86445968038566,,,7.454229034616617,2.563628377599263,4.8906006570173535,0,True,False,90117.10223388672,9902.426391601562,100019.52862548828,100580.27551269531,-0.5575117828507572
2022-02-28,446.2182826916993,449.232410623984,435.5176269365245,447.4375915527344,394300,MPWR,444.6014779512355,438.136630496046,449.232410623984,435.5176269365245,,,7.943322666241954,3.6395672353278017,4.303755430914153,0,True,False,90117.10223388672,9843.627014160156,99960.72924804688,100580.27551269531,-0.6159719303714155
2022-03-01,444.0039810794342,449.3299434056547,421.5589647011219,425.8801879882813,553500,MPWR,435.193269293623,441.3690542236408,449.3299434056547,421.5589647011219,,,6.516314570023496,4.21491670226694,2.301397867756556,0,False,False,90117.10223388672,9369.36413574219,99486.4663696289,100580.27551269531,-1.087498654672451
2022-03-02,430.4160313184576,447.9545808296136,430.4160313184576,442.3164978027344,375800,MPWR,437.77578531731575,438.2811617586319,447.9545808296136,430.4160313184576,,,6.635186906389606,4.698970743091474,1.9362161632981325,0,True,False,90117.10223388672,9730.962951660156,99848.06518554688,100580.27551269531,-0.7279860026392724
2022-03-03,444.44297513958327,444.44297513958327,419.22766118549504,419.4422607421875,511500,MPWR,431.88896805171225,438.0284735379738,444.44297513958327,419.22766118549504,,,4.827980374138349,4.724772669300849,0.1032077048374997,0,False,False,90117.10223388672,9227.729736328125,99344.83197021484,100580.27551269531,-1.2283159259436809
2022-03-04,415.4136347846347,417.3742929015822,397.3483659454343,403.6204833984375,453500,MPWR,408.4391942575222,434.95872079484303,434.95872079484303,397.3483659454343,,,2.094922016615101,4.1988025387637,-2.103880522148599,0,True,False,90117.10223388672,8879.650634765625,98996.75286865234,100580.27551269531,-1.5743868626041848
2022-03-07,406.28346803538295,409.32685812624226,372.0550339731875,372.133056640625,696700,MPWR,389.9496041938594,421.69895752618265,421.69895752618265,372.0550339731875,,,-2.5820542956472536,2.84263117188151,-5.424685467528763,0,True,False,90117.10223388672,8186.92724609375,98304.02947998047,100580.27551269531,-2.263113737869543
2022-03-08,375.6836948290611,396.880140382804,364.4172634295338,384.7553405761719,492600,MPWR,380.43410980439273,405.824280860021,405.824280860021,364.4172634295338,,,-5.210021015004088,1.23210073450439,-6.442121749508478,0,False,False,90117.10223388672,8464.617492675781,98581.7197265625,100580.27551269531,-1.9870255633576521
2022-03-09,398.15800179384087,412.4385620448291,393.83677815867986,407.8929748535156,433800,MPWR,403.0815792127163,393.1291953322069,412.4385620448291,393.1291953322069,,,-5.3638586332305636,-0.0870911390426007,-5.276767494187963,0,True,False,90117.10223388672,8973.645446777344,99090.74768066406,100580.27551269531,-1.4809343327392663
2022-03-10,396.2167989212914,401.7085700115978,389.7983413213623,399.0163269042969,260400,MPWR,396.6850092896371,398.1053872724616,401.7085700115978,389.7983413213623,,,-6.1313687559014625,-1.2959466624143732,-4.8354220934870895,0,False,False,90117.10223388672,8778.359191894531,98895.46142578125,100580.27551269531,-1.6750939270407983
2022-03-11,408.70255095022225,413.1115906786734,385.4186345728723,386.0234069824219,235300,MPWR,398.3140457960475,397.3951982810494,413.1115906786734,385.4186345728723,,,-7.699293446851243,-2.5766160193017473,-5.122677427549496,0,True,False,90117.10223388672,8492.514953613281,98609.6171875,100580.27551269531,-1.9592890506116925
2022-03-14,388.40353752837984,395.6998928985167,373.8498827773582,375.5569152832031,546000,MPWR,383.37755712186447,397.8546220385484,397.8546220385484,373.8498827773582,,,-9.67491704742656,-3.99627622492671,-5.678640822499851,0,True,False,90117.10223388672,8262.252136230469,98379.35437011719,100580.27551269531,-2.1882234179208657
2022-03-15,375.8300227561253,413.2481593489963,374.6692383217648,411.4631042480469,805000,MPWR,393.80263116873334,390.6160895802065,413.2481593489963,374.6692383217648,416.0860179278796,,-8.24820346039769,-4.846661672020907,-3.4015417883767833,0,False,False,90117.10223388672,9052.188293457031,99169.29052734375,100580.27551269531,-1.402844621531651
2022-03-16,418.1643554279086,433.16673428366096,407.93192644701105,429.8599548339844,544800,MPWR,422.2807427481413,392.2093603744699,433.16673428366096,392.2093603744699,414.9252362277068,,-5.568856261876931,-4.9911005899921115,-0.5777556718848196,0,True,False,90117.10223388672,9456.919006347656,99574.02124023438,100580.27551269531,-1.0004489124052234
2022-03-17,424.40730093378136,442.51159782748215,422.017473254658,440.1607666015625,434200,MPWR,432.274284654371,407.2450515613056,442.51159782748215,407.2450515613056,413.96325077881306,,-2.5844726888487344,-4.509775009763437,1.9253023209147024,0,False,False,90117.10223388672,9683.536865234375,99800.6390991211,100580.27551269531,-0.7751384748153851
2022-03-18,439.1364647532914,460.606061646261,432.4058867526931,458.343017578125,1154600,MPWR,447.6228576825926,419.75966810783825,460.606061646261,419.75966810783825,413.66251972757584,,1.2336082247749118,-3.361098362855767,4.594706587630679,0,True,False,90117.10223388672,10083.54638671875,100200.64862060547,100580.27551269531,-0.3774367192322186
2022-03-21,450.4810440560517,459.26006907057024,441.78980571948387,453.0269470214844,589200,MPWR,451.13946646689755,433.69126289521546,459.26006907057024,433.69126289521546,413.6911044229257,,3.786849942044057,-1.931508701875802,5.718358643919859,0,True,False,90117.10223388672,9966.592834472656,100083.69506835938,100580.27551269531,-0.49371553398982165
2022-03-22,454.8899639953739,469.2680436789976,450.3834034836877,458.6064147949219,496400,MPWR,458.28695648824527,442.4153646810566,469.2680436789976,442.4153646810566,413.96496092309013,,6.1891837600984445,-0.3073702094809529,6.496553969579398,0,False,False,90117.10223388672,10089.341125488281,100206.443359375,100580.27551269531,-0.37167541191824155
2022-03-23,453.3097365626851,471.8139675692322,448.0715908716863,452.3342895507813,424800,MPWR,456.3823961385962,450.35116058465087,471.8139675692322,448.0715908716863,414.4901414196639,,7.500481646390824,1.2542001616934024,6.2462814846974215,0,True,False,90117.10223388672,9951.35437011719,100068.4566040039,100580.27551269531,-0.5088660834169262
2022-03-24,455.5532718462585,483.62663683290407,453.0463955446537,482.4756164550781,499400,MPWR,468.6754801697236,453.3667783616236,483.62663683290407,453.0463955446537,415.0961375279403,,10.84681254515192,3.172722638385106,7.674089906766814,0,False,False,90117.10223388672,10614.463562011719,100731.56579589844,100731.56579589844,0.0
2022-03-25,481.4513442063631,484.3191605371379,468.3413351994719,479.45166015625,347600,MPWR,478.3908750248057,461.0211292656736,484.3191605371379,461.0211292656736,415.80899235928985,,13.103744085355686,5.1589269277792225,7.944817157576464,0,True,False,90117.10223388672,10547.9365234375,100665.03875732422,100731.56579589844,-0.06604388410780326
2022-03-28,474.9549535840944,487.19680284753,469.1998216168412,487.1578063964844,269900,MPWR,479.6273461112375,469.70600214523967,487.19680284753,469.1998216168412,416.7415202558935,,15.337400187752166,7.194621579773812,8.142778607978354,0,True,False,90117.10223388672,10717.471740722656,100834.57397460938,100834.57397460938,0.0
2022-03-29,492.8251273698564,502.0626121912243,484.6899024859247,499.6337585449219,395200,MPWR,494.8028501479818,474.6666741282386,502.0626121912243,474.6666741282386,418.1831337953708,,17.907863115285693,9.337269886876188,8.570593228409505,0,False,False,90117.10223388672,10991.942687988281,101109.044921875,101109.044921875,0.0
2022-03-30,498.5201638742528,500.16131102117606,474.7917995802221,477.10699462890625,482300,MPWR,487.64506727613934,484.7347621381102,500.16131102117606,474.7917995802221,419.6845335719358,,17.920673551075254,11.053950619716002,6.866722931359252,0,True,False,90117.10223388672,10496.353881835938,100613.45611572266,101109.044921875,-0.49015279150868807
2022-03-31,484.35541183260966,487.4618751445985,473.66836953967504,474.4498596191406,463700,MPWR,479.9838790340059,486.1899147071248,487.4618751445985,473.66836953967504,421.1224992516295,,17.51452083131568,12.346064662035936,5.168456169279741,0,False,False,90117.10223388672,10437.896911621094,100554.99914550781,101109.044921875,-0.5479685588913316
2022-04-01,474.0297290149688,478.5331192405518,445.3974565778136,452.8803405761719,635400,MPWR,462.7101613523766,483.0868968705654,483.0868968705654,445.3974565778136,422.3174618884834,,15.276068938260778,12.932065517280906,2.344003420979872,0,True,False,90117.10223388672,9963.367492675781,100080.4697265625,101109.044921875,-1.0172929594056201
2022-04-04,456.533896567519,468.31503604020133,453.2809078285565,463.5576477050781,383300,MPWR,460.4218720353388,472.89852911147096,472.89852911147096,453.2809078285565,423.66033239214914,,14.199960827908171,13.18564457940636,1.014316248501812,0,True,False,90117.10223388672,10198.268249511719,100315.37048339844,101109.044921875,-0.7849687820608129
2022-04-05,457.7843162115538,460.67586518166576,428.0188584438018,429.2204284667969,693600,MPWR,443.9248670759545,466.6602005734048,466.6602005734048,428.0188584438018,424.88825256035545,,10.455881875399712,12.63969203860503,-2.183810163205319,0,False,False,90117.10223388672,9442.849426269531,99559.95166015625,101109.044921875,-1.5321015670909603
2022-04-06,422.9488640032018,428.97621115224086,411.7343296493029,421.2784118652344,716700,MPWR,421.23445416749496,455.2925338246797,455.2925338246797,411.7343296493029,425.8393090462768,,6.769780153789554,11.465709661641936,-4.695929507852382,0,True,False,90117.10223388672,9268.125061035156,99385.22729492188,101109.044921875,-1.7049094156562208
2022-04-07,419.8814497478094,430.6271011100597,412.0957357046836,426.2213745117187,437200,MPWR,422.20641526856787,438.26349399608733,438.26349399608733,412.0957357046836,426.82409676070944,,4.198970638244305,10.01236185696241,-5.813391218718106,0,False,False,90117.10223388672,9376.87023925781,99493.97247314453,101109.044921875,-1.59735704157665
2022-04-08,420.1451995210229,420.40894568806584,401.1449518817462,402.0729675292969,494600,MPWR,410.9430161550329,430.2349546323276,430.2349546323276,401.1449518817462,427.7642202274952,,0.2105834734700806,8.052006180263945,-7.841422706793864,0,True,False,90117.10223388672,8845.605285644531,98962.70751953125,101109.044921875,-2.1227946560094435
2022-04-11,397.57942229282423,397.6087274296298,383.7663879262066,386.9509887695313,552500,MPWR,391.4763816045479,420.5889853936802,420.5889853936802,383.7663879262066,428.4924921636136,,-4.122932792855352,5.617018385640086,-9.739951178495438,0,True,False,90117.10223388672,8512.92175292969,98630.0239868164,101109.044921875,-2.451829049492145
2022-04-12,397.5207918122673,401.1938611022078,388.4456204368052,391.7669982910156,414400,MPWR,394.731817910574,406.0326834991141,406.0326834991141,388.4456204368052,428.7848346799198,,-7.086969759996407,3.0762207565127873,-10.163190516509196,0,False,False,90117.10223388672,8618.873962402344,98735.97619628906,101109.044921875,-2.3470390086461226
2022-04-13,393.62301401071227,413.17034191711554,391.05382146948256,410.9137573242187,492700,MPWR,402.1902336803823,400.38225070484407,413.17034191711554,391.05382146948256,428.95858680016624,,-7.801080967956864,0.9007604116188572,-8.701841379575722,0,True,False,90117.10223388672,9040.10266113281,99157.20489501953,101109.044921875,-1.9304306833910039
2022-04-14,409.5656781936796,411.9687885433,399.8945669051354,399.91412353515625,390400,MPWR,405.3357892943178,401.28624219261314,411.9687885433,399.8945669051354,429.0133770483902,,-9.149132262575222,-1.1092181232199587,-8.039914139355263,0,False,False,90117.10223388672,8798.110717773438,98915.21295166016,101109.044921875,-2.1697682654504105
2022-04-18,398.2924153891979,419.5199699272777,398.2924153891979,416.0715942382813,441500,MPWR,408.0440987359887,403.3110157434655,419.5199699272777,398.2924153891979,429.400335492651,,-8.812119149419232,-2.6497983284598132,-6.162320820959419,0,True,False,90117.10223388672,9153.57507324219,99270.6773071289,101109.044921875,-1.818202927509171
2022-04-19,413.6782950049261,428.3900670191389,410.2396971127157,427.3350524902344,366500,MPWR,419.91077790675376,405.6775572397271,428.3900670191389,405.6775572397271,430.08339896872224,,-7.549145036113657,-3.629667669990582,-3.919477366123075,0,False,False,90117.10223388672,9401.371154785156,99518.47338867188,101109.044921875,-1.573124871698797
2022-04-20,432.69802500350784,436.95719563670184,418.9533545122042,422.1965942382813,246400,MPWR,427.70129234767376,412.7941675732404,436.95719563670184,412.7941675732404,430.827605218697,,-6.8835107619005385,-4.280436288372574,-2.6030744735279647,0,True,False,90117.10223388672,9288.32507324219,99405.4273071289,101109.044921875,-1.6849309733490672
2022-04-21,427.0712244874798,433.73353504094496,402.991204236444,405.9511413574219,322800,MPWR,417.43677628057264,420.2477299604571,433.73353504094496,402.991204236444,431.36022926107137,,-7.579491423461377,-4.940247315390335,-2.6392441080710425,0,False,False,90117.10223388672,8930.925109863281,99048.02734375,101109.044921875,-2.0384106879038453
2022-04-22,405.50185778697534,409.5070615149149,393.8867699571442,394.8636474609375,281800,MPWR,400.939834179993,418.8422531205149,418.8422531205149,393.8867699571442,431.25247948102594,,-8.92287189450684,-5.736772231213636,-3.186099663293205,0,True,False,90117.10223388672,8687.000244140625,98804.10247802734,101109.044921875,-2.2796599904871426
2022-04-25,390.75095958921366,411.5584362625664,388.9437304387271,410.45458984375,405000,MPWR,400.42692903356425,409.89104365025395,411.5584362625664,388.9437304387271,431.2153354040532,,-8.629970912286694,-6.315411967428248,-2.3145589448584465,0,True,False,90117.10223388672,9030.0009765625,99147.10321044922,101109.044921875,-1.9404215646006109
2022-04-26,401.1254501901775,403.450423502304,384.713919464011,385.2511901855469,434900,MPWR,393.63524583550986,405.1589863419091,405.1589863419091,384.713919464011,430.5398571423647,,-10.312670446959032,-7.114863663334405,-3.1978067836246273,0,False,False,90117.10223388672,8475.526184082031,98592.62841796875,101109.044921875,-2.488814433813153
2022-04-27,382.4083886515182,395.8893136009156,380.5914111398123,383.30712890625,379000,MPWR,385.549060574624,399.3971160887095,399.3971160887095,380.5914111398123,429.9397854926024,,-11.6685832847578,-8.025607587619085,-3.642975697138717,0,True,False,90117.10223388672,8432.7568359375,98549.85906982422,101109.044921875,-2.5311146535190936
2022-04-28,391.7083691885572,408.30550915786966,381.3534612369525,402.95220947265625,586400,MPWR,396.0798872640089,392.4730883316667,408.30550915786966,381.3534612369525,428.86259132462953,,-11.030803915516344,-8.626646853198537,-2.4041570623178075,0,False,False,90117.10223388672,8864.948608398438,98982.05084228516,101109.044921875,-2.103663506299887
2022-04-29,394.20917487603776,405.3260461649955,381.0799382190264,383.1704406738281,594900,MPWR,390.946399983472,394.27648779783783,405.3260461649955,381.0799382190264,427.3578539193239,,-11.98344489603977,-9.298006461766784,-2.685438434272987,0,True,False,90117.10223388672,8429.749694824219,98546.85192871094,101109.044921875,-2.534088809902041
2022-05-02,383.7467807231991,406.01960593047943,381.3632270159217,401.3696594238281,652100,MPWR,393.1248182733571,392.61144389065487,406.01960593047943,381.3632270159217,426.0057885069193,,-11.141463030113243,-9.666697775436075,-1.474765254677168,0,True,False,90117.10223388672,8830.132507324219,98947.23474121094,101109.044921875,-2.138097716514335
2022-05-03,434.71053429441776,451.46397926045535,416.8629911805156,446.9019775390625,1231100,MPWR,437.4848705686128,392.868131082006,451.46397926045535,392.868131082006,425.8012244002361,,-6.7226146754784395,-9.07788115544455,2.35526647996611,0,False,False,90117.10223388672,9831.843505859375,99948.9457397461,101109.044921875,-1.1473742858764935
2022-05-04,442.68177572023734,471.13821976660506,425.9673875431195,468.1098937988281,659700,MPWR,451.9743192071975,415.1765008253094,471.13821976660506,415.1765008253094,426.0088665057624,,-1.4921434176439448,-7.560733607884429,6.068590190240484,0,True,False,90117.10223388672,10298.417663574219,100415.51989746094,101109.044921875,-0.6859178869209336
2022-05-05,460.45122662834666,462.033763446384,433.2842650868768,441.5291137695313,593100,MPWR,449.32459223278465,433.57541001625344,462.033763446384,433.2842650868768,426.3370944274998,,0.5024045275263234,-5.9481059808022785,6.450510508328602,0,False,False,90117.10223388672,9713.64050292969,99830.7427368164,101109.044921875,-1.2642807436726486
2022-05-06,436.1757512829057,444.2838216328208,416.2376803288018,434.6518249511719,367800,MPWR,432.837269548925,441.4500011245191,444.2838216328208,416.2376803288018,426.5131083046146,,1.5107435015937083,-4.456336084323081,5.96707958591679,0,True,False,90117.10223388672,9562.340148925781,99679.4423828125,101109.044921875,-1.4139215143087607
