Date,Open,High,Low,Close,Volume,Ticker,HA_Close,HA_Open,HA_High,HA_Low,HA_50_MA,HA_100_MA,MACD_Line,Signal_Line,MACD_Hist,Current_Holding,Buy_Signal,Sell_Signal,Cash,Holdings,Total_Value,Peak,Drawdown
2022-04-11,45.47338652689166,46.10189251026635,45.163014754822605,45.607234954833984,3781500,TSCO,45.58638218670365,44.68520559797085,46.10189251026635,44.68520559797085,42.95642302217863,,0.5289502042902114,0.5661895013433645,-0.0372392970531531,0,True,False,90015.21472930908,10261.627864837646,100276.84259414673,100332.27291107178,-0.05524674695068333
2022-04-12,46.012655352615994,46.82738213668067,45.556798917430605,45.913726806640625,4087000,TSCO,46.07764080334197,45.13579389233725,46.82738213668067,45.13579389233725,43.04397161745925,,0.580897559468923,0.5691311129684763,0.0117664465004466,0,False,False,90015.21472930908,10330.58853149414,100345.80326080322,100345.80326080322,0.0
2022-04-13,45.99325451992234,46.505371963198705,45.68676399772656,46.04757308959961,3866500,TSCO,46.058240892611806,45.606717347839606,46.505371963198705,45.606717347839606,43.11593110650826,,0.6256543354208333,0.5804357574589477,0.0452185779618855,0,True,False,90015.21472930908,10360.703945159912,100375.918674469,100375.918674469,0.0
2022-04-14,45.88850742407059,46.33854757309203,44.23771642436867,44.27263259887695,5547500,TSCO,45.18435100510206,45.832479120225706,46.33854757309203,44.23771642436867,43.164058116271654,,0.5119995271725699,0.5667485114016722,-0.0547489842291022,0,False,False,90015.21472930908,9961.342334747314,99976.5570640564,100375.918674469,-0.39786595797720636
2022-04-18,43.98748093966365,44.156245538488406,41.644171553750105,42.197021484375,10973500,TSCO,42.99622987906929,45.508415062663886,45.508415062663886,41.644171553750105,43.17386955038226,,0.2515431693861885,0.5037074429985754,-0.2521642736123869,0,True,False,90015.21472930908,9494.329833984375,99509.54456329346,100375.918674469,-0.8631294464016723
2022-04-19,42.20089178562776,43.09709073986994,42.1582168782571,42.99622344970703,6059000,TSCO,42.61310571336546,44.25232247086659,44.25232247086659,42.1582168782571,43.18571478431375,,0.1083693345158138,0.4246398213020231,-0.3162704867862092,0,False,False,90015.21472930908,9674.150276184082,99689.36500549316,100375.918674469,-0.6839824512116348
2022-04-20,43.11455298048506,43.29107629759476,42.53454568145441,42.88759231567383,6136000,TSCO,42.956941818802015,43.43271409211602,43.43271409211602,42.53454568145441,43.20394422794275,,-0.0137046075934392,0.3369709355229306,-0.3506755431163699,0,True,False,90015.21472930908,9649.708271026611,99664.9230003357,100375.918674469,-0.7083329184155654
2022-04-21,42.435625150467686,42.87014790466803,41.90023507288786,42.51709747314453,11416500,TSCO,42.430776400292025,43.19482795545902,43.19482795545902,41.90023507288786,43.20201193975711,,-0.1387455512985411,0.2418276381586363,-0.3805731894571774,0,False,False,90015.21472930908,9566.34693145752,99581.5616607666,100375.918674469,-0.7913820607496371
2022-04-22,41.983637271878315,42.0942094720596,40.05932949603472,40.08649063110352,10722000,TSCO,41.05591671776904,42.812802177875525,42.812802177875525,40.05932949603472,43.15626111571731,,-0.4290255196485546,0.1076570065971981,-0.5366825262457527,0,True,False,90015.21472930908,9019.460391998293,99034.67512130737,100375.918674469,-1.3362204509544098
2022-04-25,39.76835768729085,40.829443850561184,39.5181207842326,40.728572845458984,9169000,TSCO,40.2111237918859,41.93435944782228,41.93435944782228,39.5181207842326,43.10359087621374,,-0.6003434319440188,-0.0339430811110452,-0.5664003508329736,0,True,False,90015.21472930908,9163.928890228271,99179.14361953735,100375.918674469,-1.1922930028794296
2022-04-26,40.682009914270886,40.9341855349256,39.91190063665724,39.935176849365234,5022000,TSCO,40.36581823380474,41.07274161985409,41.07274161985409,39.91190063665724,43.061566678172305,,-0.791016195602424,-0.185357704009321,-0.6056584915931029,0,False,False,90015.21472930908,8985.414791107178,99000.62952041626,100375.918674469,-1.3701385473870085
2022-04-27,39.884750330323776,40.460876471934704,39.5607961544937,39.824615478515625,4620500,TSCO,39.93275960881695,40.719279926829415,40.719279926829415,39.5607961544937,43.0167049009993,,-0.9402089694128009,-0.336327957090017,-0.6038810123227838,0,True,False,90015.21472930908,8960.538482666016,98975.7532119751,100375.918674469,-1.3949216913618485
2022-04-28,40.21452173473379,40.89927763773074,39.345480052522845,40.44147872924805,5054000,TSCO,40.22518953855886,40.32601976782318,40.89927763773074,39.345480052522845,42.9718584851605,,-0.9971747981868616,-0.468497325309386,-0.5286774728774757,0,False,False,90015.21472930908,9099.33271408081,99114.54744338989,100375.918674469,-1.2566472593589684
2022-04-29,40.09618922290872,40.513251959691445,38.97884943226434,39.077781677246094,6668500,TSCO,39.666518073027646,40.275604653191024,40.513251959691445,38.97884943226434,42.92876061651201,,-1.1392272801702603,-0.6026433162815609,-0.5365839638886994,0,True,False,90015.21472930908,8792.500877380371,98807.71560668945,100375.918674469,-1.5623299776367772
2022-05-02,39.21163062816882,40.22227944868753,39.07390098721972,40.02247619628906,6254500,TSCO,39.63257181509128,39.971061363109335,40.22227944868753,39.07390098721972,42.894406350943264,,-1.1621790661860771,-0.7145504662624641,-0.447628599923613,0,True,False,90015.21472930908,9005.057144165039,99020.27187347412,100375.918674469,-1.3505697570663302
2022-05-03,39.987557916787274,40.23585604944152,39.57049519630192,39.8983268737793,5607500,TSCO,39.923059009077505,39.80181658910031,40.23585604944152,39.57049519630192,42.86279690825811,,-1.1768206784934208,-0.8070045087086555,-0.3698161697847653,0,False,False,90015.21472930908,8977.123546600342,98992.33827590942,100375.918674469,-1.3783987402861893
2022-05-04,39.96039767803658,41.32991298088253,39.81297055649514,41.24650192260742,5343000,TSCO,40.58744578450542,39.86243779908891,41.32991298088253,39.81297055649514,42.87251530747089,,-1.0673342377622532,-0.859070454519375,-0.2082637832428782,0,True,False,90015.21472930908,9280.46293258667,99295.67766189575,100375.918674469,-1.0761953931167414
